Date,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_Volume,SP500_ATRPercentOfClose20,SP500_SQN25,SP500_SQN50,SP500_SQN100,SP500_SQN200,SP500_MACD,SP500_MACD_Avg,SP500_MACD_Diff,SP500_LinReg10,SP500_LinReg30,SP500_LinReg90,SP500_LinReg270
4/2/1985,181.27,181.86,180.28,180.53,0,0.783119445,-0.10727914,0.724549549,0.946803988,1.645656114,0.31746784,0.129969971,0.18749787,180.6430909,178.9144086,184.5281954,177.6548659
4/3/1985,180.53,180.53,178.64,179.11,0,0.802622555,-0.281879031,0.495743397,0.872025719,1.517285413,0.245826735,0.153141323,0.092685411,180.402,178.9276344,184.6214969,177.799552
4/4/1985,179.11,179.13,178.29,179.03,0,0.786291903,-0.385547094,0.252122168,0.959567502,1.390783046,0.180514453,0.158615949,0.021898504,180.1856364,178.8780645,184.6719267,177.9557699
4/8/1985,179.03,179.46,177.86,178.03,0,0.796109349,-1.026774149,0.197200693,0.898359104,1.357153049,0.047514637,0.136395687,-0.08888105,179.5792727,178.6537634,184.6852137,178.0986535
4/9/1985,178.03,178.67,177.97,178.21,0,0.775179732,-0.772084835,0.135850324,1.03655867,1.369484941,-0.04287,0.10054255,-0.14341255,178.8761818,178.4522151,184.6695458,178.2423726
4/10/1985,178.21,179.9,178.21,179.42,0,0.778550558,-0.537563798,0.286843455,1.126384314,1.459800022,-0.016671412,0.077099757,-0.093771169,178.67,178.5401075,184.6724396,178.4069009
4/11/1985,179.42,180.91,179.42,180.19,0,0.77780767,-0.079758789,0.155632449,1.193814927,1.57900937,0.065469037,0.074773613,-0.009304576,178.8978182,178.7063226,184.6902955,178.5947465
4/12/1985,180.19,180.55,180.06,180.54,0,0.7510552,0.228318544,0.174003573,1.390773686,1.665779293,0.156998231,0.091218537,0.065779695,179.2110909,178.9516344,184.6943932,178.774996
4/15/1985,180.54,181.15,180.45,180.92,0,0.731349384,0.394282225,0.192256767,1.515705236,1.615428554,0.257233375,0.124421505,0.132811871,179.8250909,179.385957,184.7145641,178.9669777
4/16/1985,180.92,181.78,180.19,181.2,0,0.737582473,0.519207777,0.366068459,1.447103914,1.609257998,0.355169931,0.17057119,0.184598741,180.6436364,179.7927097,184.7056801,179.1597942
4/17/1985,181.2,181.91,181.14,181.68,0,0.72004319,0.439998532,0.202234578,1.455998789,1.632388489,0.466143929,0.229685738,0.236458191,181.4838182,180.2772473,184.7184518,179.3432415
4/18/1985,181.68,182.56,180.75,180.84,0,0.737262633,0.597750615,0.051591014,1.199746023,1.557767477,0.48076864,0.279902318,0.200866322,181.6870909,180.5534194,184.6695336,179.5135233
4/19/1985,180.84,181.25,180.42,181.11,0,0.722269592,0.738401038,0.112878173,1.352648792,1.631487007,0.508286364,0.325579127,0.182707236,181.8732727,180.7866237,184.6314725,179.6844092
4/22/1985,181.11,181.23,180.25,180.7,0,0.714829737,0.987922769,-0.134789639,1.254227582,1.64264866,0.491346844,0.35873267,0.132614173,181.6043636,180.9301505,184.567431,179.8519172
4/23/1985,180.7,181.97,180.34,181.88,0,0.71949223,1.148929895,-0.021969069,1.468832739,1.635691073,0.5666068,0.400307496,0.166299304,181.6334545,181.1924086,184.5322759,180.0540022
4/24/1985,181.88,182.27,181.74,182.26,0,0.696632198,0.75948053,0.264615931,1.609218499,1.684512144,0.649427486,0.450131494,0.199295992,181.8356364,181.5409462,184.4814066,180.257215
4/25/1985,182.26,183.43,182.12,183.43,0,0.693287768,1.17746259,0.415533013,1.730912735,1.904636133,0.800247938,0.520154783,0.280093155,182.4410909,181.9231613,184.486254,180.4732819
4/26/1985,183.43,183.61,182.11,182.18,0,0.704310498,0.725220383,-0.152296706,1.693253206,1.870420829,0.809577376,0.578039302,0.231538074,182.508,182.0896344,184.4417118,180.6600555
4/29/1985,182.18,182.34,180.62,180.63,0,0.722447667,0.386520779,-0.238800049,1.502762555,1.73269909,0.684014088,0.599234259,0.084779829,182.026,181.9441075,184.415812,180.8196384
4/30/1985,180.63,180.63,178.86,179.83,0,0.738591648,0.459288542,-0.238503136,1.560753658,1.64590567,0.514025596,0.582192526,-0.06816693,181.3394545,181.693957,184.3246593,180.9646626
5/1/1985,179.83,180.04,178.35,178.37,0,0.75477877,-0.001397009,-0.404509002,1.370636565,1.518169586,0.258518651,0.517457751,-0.2589391,180.3192727,181.4168602,184.143072,181.0678305
5/2/1985,178.37,179.01,178.37,179.01,0,0.732352353,-0.111008082,-0.289379003,1.469278628,1.614491936,0.106443197,0.43525484,-0.328811643,179.5327273,181.1978495,183.9613431,181.1817737
5/3/1985,179.01,180.3,179.01,180.08,0,0.727418231,0.133708412,0.003920422,1.502325786,1.736079043,0.071438859,0.362491644,-0.291052785,179.2696364,181.1330538,183.8442735,181.3093292
5/6/1985,180.08,180.56,179.82,179.99,0,0.71194956,-0.143052341,0.109669571,1.473231937,1.785310648,0.036020202,0.297197356,-0.261177153,178.9496364,181.0314624,183.7070672,181.4366503
5/7/1985,179.99,181.09,179.87,180.76,0,0.707217367,-0.104782715,0.237180162,1.575476311,1.863920296,0.069284557,0.251614796,-0.182330239,179.1703636,180.9501075,183.5776142,181.5668933
5/8/1985,180.76,180.76,179.96,180.62,0,0.694523202,0.032864176,-0.062204831,1.643668528,1.933609141,0.083388715,0.21796958,-0.134580865,179.4798182,180.8636559,183.4423785,181.7131835
5/9/1985,180.62,181.97,180.62,181.92,0,0.692186355,0.678477805,0.1940422,1.666151378,1.936659022,0.197192387,0.213814141,-0.016621755,180.5618182,181.0020215,183.3752259,181.8736384
5/10/1985,181.92,184.74,181.92,184.28,0,0.725669712,1.11466678,0.442808527,1.75091268,1.971919997,0.472369709,0.265525255,0.206844454,182.2914545,181.4244731,183.3589231,182.0743261
5/13/1985,184.28,184.61,184.19,184.61,0,0.699529244,1.446292345,0.213615089,1.492601771,1.92289962,0.708906132,0.35420143,0.354704702,183.7105455,181.9328817,183.3254139,182.2825617
5/14/1985,184.61,185.17,183.65,183.87,0,0.708560881,1.221108176,0.277566272,1.521742676,1.950110575,0.827116651,0.448784474,0.378332176,184.4969091,182.3625806,183.2250989,182.4698666
5/15/1985,183.87,185.43,183.86,184.54,0,0.713227131,1.120940008,0.34704959,1.656770062,1.954725337,0.963753192,0.551778218,0.411974974,185.0023636,182.8111828,183.1517241,182.6658018
5/16/1985,184.54,185.74,184.54,185.66,0,0.705795475,1.177986643,0.743473693,1.83744944,1.835103919,1.1491664,0.671255854,0.477910546,185.6861818,183.2813548,183.1068791,182.8670261
5/17/1985,185.66,187.94,185.47,187.42,0,0.730103983,1.403362772,1.150654001,1.861241699,1.725015252,1.421736106,0.821351905,0.600384201,186.8292727,183.9272473,183.149536,183.101221
5/20/1985,187.42,189.98,187.42,189.72,0,0.752658044,1.658210891,1.474936337,2.052523488,1.621057649,1.802561532,1.01759383,0.784967702,188.3485455,184.744172,183.3459927,183.3711909
5/21/1985,189.72,189.81,188.78,189.64,0,0.742483495,1.585213868,1.510838459,2.120164323,1.601199396,2.074005253,1.228876115,0.845129138,189.4634545,185.4875269,183.5143785,183.6496567
5/22/1985,189.64,189.64,187.71,188.56,0,0.760576694,1.258337344,1.231258799,1.973308587,1.533065333,2.176885601,1.418478012,0.758407589,189.6929091,186.1007742,183.6774139,183.9067681
5/23/1985,188.56,188.56,187.45,187.6,0,0.755829554,1.238597105,1.328507418,1.800134858,1.542674411,2.156100853,1.56600258,0.590098273,189.4176364,186.5845806,183.7919292,184.1485702
5/24/1985,187.6,188.29,187.29,188.29,0,0.741961565,1.308053077,1.473253693,2.065246801,1.379728626,2.170288291,1.686859722,0.483428569,189.5429091,187.1314624,183.9327497,184.4103529
5/28/1985,188.29,188.94,187.38,187.86,0,0.747997157,1.307281455,1.635366146,2.111709117,1.363122072,2.122369181,1.773961614,0.348407567,189.3669091,187.5991183,184.0320244,184.6652481
5/29/1985,187.86,187.86,187.11,187.68,0,0.731259637,1.070575285,1.556794759,2.192567332,1.352433164,2.046280201,1.828425332,0.21785487,188.8034545,188.017828,184.1239927,184.9101774
5/30/1985,187.68,188.04,187.09,187.75,0,0.719737248,1.012872773,1.262234033,2.145306958,1.422855807,1.968930941,1.856526454,0.112404488,188.1903636,188.4356129,184.2939243,185.1384852
5/31/1985,187.75,189.59,187.45,189.55,0,0.733706857,1.093304661,1.564077956,2.304071102,1.627165317,2.029481453,1.891117453,0.138364,188.248,188.9866237,184.5389206,185.3936302
6/3/1985,189.55,190.36,188.93,189.32,0,0.735635052,1.32145862,1.487178877,2.178534134,1.554676215,2.035445741,1.919983111,0.11546263,188.366,189.4702581,184.804,185.6506978
6/4/1985,189.32,190.27,188.88,190.04,0,0.732776819,1.852362812,1.638038603,2.017916336,1.570119819,2.07435855,1.950858199,0.123500352,189.0890909,189.9649462,185.0786349,185.9129744
6/5/1985,190.04,191.02,190.04,190.16,0,0.721466456,2.092225091,1.853380708,2.070658859,1.52746251,2.09077903,1.978842365,0.111936665,189.8201818,190.4932688,185.3629719,186.1737499
6/6/1985,189.75,191.06,189.13,191.06,0,0.732672241,2.786336238,1.905653893,1.945110828,1.415054946,2.151612409,2.013396374,0.138216035,190.6178182,191.1076989,185.6783761,186.4341266
6/7/1985,191.06,191.29,189.55,189.68,0,0.746969319,2.18872139,1.508139071,1.776721902,1.384596819,2.064668618,2.023650823,0.041017795,190.6103636,191.5682581,185.9630061,186.6641678
6/10/1985,189.68,189.68,188.82,189.51,0,0.732947514,1.937237097,1.482336954,1.724144751,1.371203696,1.959460023,2.010812663,-0.05135264,190.5687273,191.8835914,186.2371795,186.8927694
6/11/1985,189.51,189.61,188.78,189.04,0,0.719984338,1.844581718,1.253307977,1.727951639,1.32002892,1.81720873,1.972091876,-0.154883146,190.2121818,191.9886667,186.4887277,187.1117887
6/12/1985,189.04,189.04,187.59,187.61,0,0.727842584,1.330731238,0.933698937,1.530213181,1.30635187,1.570975281,1.891868557,-0.320893276,189.2612727,191.8047097,186.648652,187.2966754
6/13/1985,187.61,187.61,185.03,185.33,0,0.769562509,0.840267079,0.685572471,0.997431759,1.109709727,1.178274143,1.749149674,-0.570875531,187.5405455,191.1839355,186.7405568,187.4395741
6/14/1985,185.33,187.1,185.33,187.1,0,0.771469101,0.8999477,1.125787979,1.124593713,1.223704314,0.998371267,1.598993993,-0.600622726,186.9232727,190.7855054,186.9119609,187.5983491
6/17/1985,187.1,187.1,185.98,186.53,0,0.765157216,0.424679851,1.055343244,0.906397967,1.222466289,0.800574184,1.439310031,-0.638735847,186.1967273,190.3338925,187.0496947,187.7397756
6/18/1985,186.53,187.65,186.51,187.34,0,0.754182431,0.507149383,1.318797876,1.039125448,1.261649005,0.701096992,1.291667423,-0.590570431,186.0461818,189.9374409,187.2492552,187.885051
6/19/1985,187.34,187.98,186.63,186.63,0,0.755366821,0.515046403,1.187731751,0.909677118,1.342493704,0.558531135,1.145040165,-0.586509031,185.8216364,189.4548172,187.4219585,188.0028402
6/20/1985,186.63,186.74,185.97,186.73,0,0.737832187,0.412969764,1.041248774,0.914068712,1.386828387,0.448446419,1.005721416,-0.557274997,186.0041818,188.9376774,187.5584469,188.1220888
6/21/1985,186.73,189.66,186.43,189.61,0,0.775468773,0.661139822,1.24730354,0.987983644,1.448956347,0.586830799,0.921943293,-0.335112494,187.1418182,188.8332043,187.8173797,188.271037
6/24/1985,188.77,189.61,187.84,189.15,0,0.785275191,0.306708586,1.138658068,0.925905632,1.508897337,0.651868923,0.867928419,-0.216059496,188.0903636,188.778086,188.1115751,188.4104283
6/25/1985,189.15,190.96,189.15,189.74,0,0.791388544,0.018231119,1.161867469,0.955225036,1.547991206,0.742461539,0.842835043,-0.100373504,189.1683636,188.7884086,188.4064225,188.5568118
6/26/1985,189.74,190.26,189.44,190.06,0,0.77212543,0.089973537,1.165134885,1.083542632,1.553440723,0.830504625,0.840368959,-0.009864334,190.0327273,188.7569032,188.6918877,188.7246221
6/27/1985,190.06,191.36,190.06,191.23,0,0.76302176,0.49417,1.24070701,1.032086494,1.600428431,0.983353145,0.868965796,0.114387348,190.7116364,188.8785806,189.0162979,188.9147987
6/28/1985,191.23,191.85,191.04,191.85,0,0.743638356,0.791208886,1.439551349,1.061936722,1.456881596,1.141358644,0.923444366,0.217914278,191.6369091,189.1104301,189.3572234,189.1059735
7/1/1985,191.85,192.43,191.17,192.43,0,0.737066298,0.769997545,1.47490789,1.130185114,1.436992813,1.298412996,0.998438092,0.299974904,192.3894545,189.4932688,189.693685,189.312635
7/2/1985,192.43,192.63,191.84,192.01,0,0.722316464,0.773803103,1.477092419,0.967214068,1.407572476,1.373160275,1.073382529,0.299777747,192.8370909,189.943828,189.9843761,189.5093735
7/3/1985,192.01,192.08,191.37,191.45,0,0.70675051,0.70116108,1.25519391,0.880783951,1.457253056,1.371402043,1.132986432,0.238415612,192.6945455,190.3032258,190.2384322,189.6966721
7/5/1985,191.45,192.67,191.45,192.52,0,0.699366382,0.870096835,1.331968007,1.147270822,1.561652784,1.439752123,1.19433957,0.245412553,192.6787273,190.7147097,190.5734188,189.8811302
7/8/1985,192.47,192.52,191.26,191.93,0,0.699264915,0.455946084,1.109017126,1.087034537,1.494681683,1.429829797,1.241437615,0.188392182,192.7192727,190.9617849,190.8640781,190.0472158
7/9/1985,191.93,191.93,190.81,191.05,0,0.696673223,0.331925283,1.172618806,0.762765988,1.569282185,1.335562108,1.260262514,0.075299594,192.2372727,191.1152688,191.1184957,190.1966333
7/10/1985,191.05,192.37,190.99,192.37,0,0.693166545,0.432392784,1.573637092,0.976199469,1.665532743,1.351784721,1.278566955,0.073217765,192.2256364,191.3897634,191.4689377,190.3494178
7/11/1985,192.37,192.95,192.28,192.94,0,0.673925707,0.510577905,1.772544993,1.11168062,1.674893789,1.394559876,1.301765539,0.092794337,192.3314545,191.6954839,191.8115995,190.4970835
7/12/1985,192.94,193.32,192.64,193.29,0,0.656660275,0.414743708,2.080487131,1.171308547,1.652615374,1.440100982,1.329432628,0.110668354,192.6350909,192.0163441,192.1653675,190.666305
7/15/1985,193.29,193.84,192.55,192.72,0,0.659140574,0.579013209,1.90281081,1.131394031,1.577310699,1.413899844,1.346326071,0.067573772,192.7534545,192.3491398,192.4510061,190.8302394
7/16/1985,192.72,194.72,192.72,194.72,0,0.671107708,0.929717419,1.977789434,1.40209907,1.737287313,1.536803227,1.384421502,0.152381724,193.6312727,192.899914,192.7898926,191.0368689
7/17/1985,194.86,196.07,194.72,195.65,0,0.669022173,1.175341058,2.106328196,1.571745519,1.891322886,1.689769658,1.445491133,0.244278525,194.6214545,193.5818495,193.149177,191.2514853
7/18/1985,195.65,195.65,194.34,194.38,0,0.67342051,1.224259185,1.804935314,1.457624078,1.888454285,1.689047977,1.494202502,0.194845475,194.8623636,194.0744516,193.4339341,191.4436471
7/19/1985,194.38,195.13,194.28,195.13,0,0.659070901,2.004118955,1.918532085,1.354268048,2.010936206,1.729063208,1.541174643,0.187888564,195.4165455,194.6949892,193.7593871,191.6399554
7/22/1985,195.13,195.13,193.58,194.35,0,0.668506713,1.511039531,1.64538963,1.325745026,1.934260366,1.678487525,1.56863722,0.109850306,195.4409091,195.0983011,194.0067448,191.8120637
7/23/1985,194.35,194.98,192.28,192.55,0,0.711129918,1.182939801,1.110121594,1.097770778,1.840721166,1.476144896,1.550138755,-0.073993859,194.5354545,195.2317634,194.1558046,191.9463124
7/24/1985,192.55,192.55,190.66,191.58,0,0.728320609,0.822856761,0.931104077,0.821384483,1.82136638,1.223413265,1.484793657,-0.261380392,193.4770909,195.1912043,194.2225763,192.0718046
7/25/1985,191.58,192.23,191.17,192.06,0,0.717770901,1.065138369,1.097949192,0.98644785,1.879321632,1.049752719,1.397785469,-0.34803275,192.7416364,195.099828,194.3070818,192.2037103
7/26/1985,192.06,192.78,191.58,192.4,0,0.711862397,1.110436518,1.053852578,1.001225778,1.869479672,0.9288534,1.303999056,-0.375145655,192.2416364,194.8708817,194.4544396,192.3375851
7/29/1985,192.4,192.42,189.53,189.6,0,0.762469457,0.011851722,0.512234449,0.875955597,1.649802153,0.600184664,1.163236177,-0.563051513,190.7089091,194.3590538,194.4597607,192.4306973
7/30/1985,189.62,190.05,189.3,189.93,0,0.742831562,0.163855516,0.338979412,1.024196838,1.583036662,0.362165744,1.003022091,-0.640856347,189.8603636,193.8349677,194.4777998,192.5187645
7/31/1985,189.93,191.33,189.93,190.92,0,0.738695258,0.237610454,0.176394739,1.154193049,1.541054265,0.250530798,0.852523832,-0.601993034,189.8010909,193.4685591,194.5244737,192.6145174
8/1/1985,190.92,192.17,190.91,192.11,0,0.730207244,0.393344911,0.337556638,1.289492161,1.6715325,0.255141244,0.733047314,-0.477906071,190.1569091,193.1827097,194.5906838,192.7329269
8/2/1985,192.11,192.11,191.27,191.48,0,0.717913662,0.060802163,0.399535956,1.146883123,1.678427307,0.205589414,0.627555734,-0.42196632,190.5689091,192.7882366,194.6292186,192.8353957
8/5/1985,191.48,191.48,189.95,190.62,0,0.725227167,-0.215198528,0.415116733,1.221413585,1.417473958,0.095819867,0.521208561,-0.425388694,190.7269091,192.446,194.6452674,192.9047705
8/6/1985,190.62,190.72,187.87,187.93,0,0.774653661,-0.749067904,-0.023380648,0.974931251,1.256666579,-0.205860773,0.375794694,-0.581655467,189.7990909,191.7252688,194.5356142,192.9273033
8/7/1985,187.93,187.93,187.39,187.68,0,0.751287454,-0.72205974,-0.001077251,1.087924195,1.281829758,-0.459817277,0.2086723,-0.668489577,188.8429091,191.0200215,194.4337753,192.9493413
8/8/1985,187.68,188.96,187.68,188.95,0,0.74279729,-0.398337436,0.17769424,1.164442531,1.369552411,-0.552235424,0.056490755,-0.608726179,188.6341818,190.5105376,194.3958632,192.9924056
8/9/1985,188.95,189.05,188.11,188.32,0,0.732975629,-0.690810911,0.091618694,0.873908279,1.325392866,-0.668605933,-0.088528583,-0.580077351,188.4454545,190.0062796,194.3083419,193.0289034
8/12/1985,188.32,188.32,187.43,187.63,0,0.722604445,-0.708930329,-0.21875078,0.853334971,1.344544958,-0.807202704,-0.232263407,-0.574939297,187.6809091,189.4745806,194.1533968,193.0450291
8/13/1985,187.63,188.15,186.51,187.3,0,0.731463739,-0.622743812,-0.23151663,0.795082627,1.394853484,-0.932915812,-0.372393888,-0.560521924,186.9758182,188.9669032,193.9760073,193.0456925
8/14/1985,187.3,187.87,187.3,187.41,0,0.709689987,-0.852796685,-0.308634157,0.836639783,1.435633571,-1.01200254,-0.500315618,-0.511686921,186.6501818,188.4782796,193.7751453,193.0388741
8/15/1985,187.41,187.74,186.62,187.26,0,0.704650488,-0.98689883,-0.342574015,0.934094684,1.302633007,-1.074398095,-0.615132114,-0.459265982,186.7021818,187.9629677,193.5648547,193.0222968
8/16/1985,187.26,187.26,186.1,186.1,0,0.704756625,-1.24602184,-0.600017223,0.772913376,1.282609078,-1.203575261,-0.732820743,-0.470754518,186.492,187.3988387,193.3241172,192.9771177
8/19/1985,186.1,186.82,186.1,186.38,0,0.687828348,-1.09405595,-0.398612577,0.693022329,1.211707393,-1.268730303,-0.840002655,-0.428727648,186.5,186.8723226,193.1078364,192.9404062
8/20/1985,186.38,188.27,186.38,188.08,0,0.697775283,-1.153592819,-0.155294152,0.845200224,1.310166796,-1.1697067,-0.905943464,-0.263763236,186.7885455,186.5386452,192.9691087,192.9349206
8/21/1985,188.08,189.16,188.08,189.16,0,0.687649061,-1.112989194,0.036300374,0.837192691,1.298322241,-0.992640268,-0.923282825,-0.069357443,187.392,186.4491613,192.8805104,192.9504526
8/22/1985,189.11,189.23,187.2,187.36,0,0.713716437,-1.187884266,-0.008813473,0.602156885,1.077190658,-0.98619061,-0.935864382,-0.050326228,187.5469091,186.19,192.7134164,192.9289446
8/23/1985,187.22,187.35,186.59,187.17,0,0.699288433,-1.368786983,0.257197025,0.65715188,1.149259111,-0.985055515,-0.945702609,-0.039352907,187.5969091,185.9660645,192.5441709,192.9050709
8/26/1985,187.17,187.44,186.46,187.31,0,0.689987321,-1.211447243,0.047915694,0.815485723,1.189858499,-0.961772401,-0.948916567,-0.012855834,187.62,185.7613763,192.3583565,192.9055993
8/27/1985,187.31,188.1,187.31,188.1,0,0.673734444,-0.778689861,0.22573151,0.89567001,1.308585874,-0.869550332,-0.93304332,0.063492988,187.8674545,185.8251613,192.2083346,192.9440046
8/28/1985,188.1,188.83,187.9,188.83,0,0.662198679,-0.475114403,0.214660881,1.066126087,1.366189431,-0.729153551,-0.892265366,0.163111815,188.3454545,186.0862796,192.0759902,193.0229922
8/29/1985,188.73,188.94,188.38,188.93,0,0.643576074,-0.544712027,0.32212022,1.057671141,1.469891751,-0.602869423,-0.834386178,0.231516755,188.7505455,186.3194194,191.9682833,193.1031335
8/30/1985,188.93,189.13,188,188.63,0,0.642322463,-0.661146074,0.269531044,0.914966539,1.450696177,-0.520990184,-0.771706979,0.250716795,188.7289091,186.5996559,191.8507424,193.1775848
9/3/1985,188.63,188.63,187.38,187.91,0,0.645805023,-0.332471904,-0.21933897,0.770897618,1.413805634,-0.50833847,-0.719033277,0.210694807,188.3765455,186.7784731,191.7230623,193.2321186
9/4/1985,187.91,187.92,186.97,187.37,0,0.640633831,-0.510081954,-0.231004876,0.684751972,1.511539871,-0.535710051,-0.682368632,0.146658581,188.0941818,186.8103226,191.5407179,193.3046257
9/5/1985,187.37,187.52,186.89,187.27,0,0.625747759,-0.751020579,-0.328848634,0.638331442,1.578068934,-0.559027271,-0.65770036,0.098673088,188.032,186.7982366,191.3157558,193.3729805
9/6/1985,187.27,188.43,187.27,188.24,0,0.622208849,-0.801329592,-0.234046727,0.700182792,1.562908173,-0.493546151,-0.624869518,0.131323367,188.048,186.9690323,191.1105519,193.4539084
9/9/1985,188.24,188.8,187.9,188.25,0,0.614971389,-0.671155,-0.400279265,0.654948841,1.541317087,-0.4358211,-0.587059834,0.151238734,187.9814545,187.1884086,190.8671795,193.5256318
9/10/1985,188.25,188.26,186.5,186.9,0,0.63552673,-0.762199743,-0.670452991,0.607014804,1.310118287,-0.493320606,-0.568311989,0.074991383,187.4176364,187.0766022,190.5717802,193.5635118
9/11/1985,186.9,186.9,184.79,185.03,0,0.666869959,-0.649392377,-0.988912753,0.398862621,1.287194192,-0.681921979,-0.591033987,-0.090887992,186.3881818,186.7669462,190.2126374,193.5790504
9/12/1985,185.03,185.21,183.49,183.69,0,0.684965981,-0.868382425,-1.104759363,0.310593178,1.153158394,-0.928809983,-0.658589186,-0.270220797,185.2092727,186.3848817,189.7892943,193.5758445
9/13/1985,183.69,184.19,182.05,182.91,0,0.711991313,-1.380713797,-1.135904673,0.126212565,1.194170079,-1.173878249,-0.761646999,-0.41223125,184.0612727,186.029828,189.3462564,193.5654697
9/16/1985,182.91,182.91,182.45,182.88,0,0.689079257,-1.248582453,-1.299385866,0.087502179,1.271609133,-1.354898933,-0.880297385,-0.474601547,183.1712727,185.6883226,188.897221,193.5745869
9/17/1985,182.88,182.88,180.78,181.36,0,0.718007685,-1.392908595,-1.411742797,-0.16539576,1.19566653,-1.602537373,-1.024745383,-0.57779199,181.9258182,185.1521075,188.4089768,193.5543723
9/18/1985,181.36,181.83,180.81,181.71,0,0.708860162,-1.229819851,-1.248444486,-0.0155759,1.270989717,-1.750373331,-1.169870973,-0.580502359,181.0505455,184.5407097,187.9888864,193.538586
9/19/1985,181.71,183.4,181.71,183.39,0,0.713324778,-0.80757639,-1.173522207,0.290237189,1.330303887,-1.712234856,-1.278343749,-0.433891107,181.0443636,184.1659355,187.6514481,193.5492434
9/20/1985,183.39,183.99,182.04,182.05,0,0.736203238,-1.025013109,-1.419815805,0.239440191,1.336886538,-1.769736224,-1.376622244,-0.393113979,180.9809091,183.7334839,187.2398852,193.5309307
9/23/1985,182.05,184.65,182.05,184.3,0,0.761391804,-0.312906579,-1.101679831,0.583799666,1.418110293,-1.615132039,-1.424324203,-0.190807836,182.0343636,183.5890323,186.9428962,193.5515979
9/24/1985,184.3,184.3,182.42,182.62,0,0.781449371,-0.646390745,-1.226131456,0.3644989,1.344723296,-1.609614435,-1.461382249,-0.148232185,182.4529091,183.2113548,186.597536,193.5438319
9/25/1985,182.62,182.62,180.62,180.66,0,0.805783626,-1.301947153,-1.737358677,0.083448572,1.179710726,-1.743301618,-1.517766123,-0.225535495,182.0538182,182.5953118,186.2078388,193.5022865
9/26/1985,180.66,181.29,179.45,181.29,0,0.8135817,-1.397086373,-1.774735162,0.149267089,1.201120582,-1.777919193,-1.569796737,-0.208122456,181.8427273,182.1093763,185.9017436,193.4694623
9/30/1985,181.3,182.08,181.22,182.08,0,0.793165175,-0.953039289,-1.515924256,0.150570591,1.277790774,-1.721760094,-1.600189408,-0.121570686,181.8794545,181.7531613,185.6345788,193.4337458
10/1/1985,182.06,185.08,182.02,185.07,0,0.824004643,-0.313146636,-1.134366563,0.420129567,1.492704216,-1.419621084,-1.564075743,0.14445466,182.9883636,181.7324086,185.4796508,193.4362996
10/2/1985,185.07,185.94,184.06,184.06,0,0.838170229,-0.490109791,-1.163320843,0.218445698,1.374231672,-1.247294269,-1.500719449,0.25342518,183.3249091,181.6088172,185.2617973,193.4323433
10/3/1985,184.06,185.17,183.59,184.36,0,0.837816944,-0.569682688,-0.939717947,0.037652643,1.332808598,-1.074134579,-1.415402475,0.341267896,183.6878182,181.6515914,185.0749841,193.4218158
10/4/1985,184.36,184.36,182.65,183.22,0,0.847543582,-0.8625807,-0.962531407,-0.092350578,1.010766311,-1.017167476,-1.335755475,0.318587999,183.8483636,181.6457204,184.831663,193.3920388
10/7/1985,183.22,183.22,181.3,181.87,0,0.863928017,-1.078101805,-1.172416494,-0.146320545,0.990002768,-1.068635786,-1.282331537,0.213695751,183.2838182,181.3868817,184.5287302,193.3422252
10/8/1985,181.87,182.3,181.16,181.87,0,0.852072683,-1.03148207,-1.213289284,-0.205732102,1.044008758,-1.096781775,-1.245221585,0.14843981,183.1790909,181.1507957,184.2316093,193.2926869
10/9/1985,181.87,183.27,181.87,182.52,0,0.844938286,-0.813147876,-0.849646673,-0.247035761,1.144505822,-1.054482686,-1.207073805,0.152591119,183.0954545,181.0407097,184.0072088,193.2754634
10/10/1985,182.52,182.79,182.05,182.78,0,0.821792478,-0.689610482,-0.857216529,-0.38284429,1.078954,-0.988584737,-1.163375991,0.174791254,182.7150909,181.0471828,183.7942125,193.2670972
10/11/1985,182.78,184.28,182.61,184.28,0,0.819659582,-0.42648666,-0.779549005,-0.455159423,1.187026261,-0.806031247,-1.091907042,0.285875795,182.8632727,181.3269677,183.6675751,193.2803488
10/14/1985,184.31,186.37,184.28,186.37,0,0.826015584,-0.246300555,-0.648007599,-0.254300607,1.3552397,-0.487095821,-0.970944798,0.483848978,183.7283636,181.907957,183.6391819,193.3140913
10/15/1985,186.37,187.16,185.66,186.08,0,0.826243004,-0.288921366,-0.610850951,-0.187246412,1.303594562,-0.254800591,-0.827715957,0.572915366,184.8572727,182.4486667,183.6208889,193.336767
10/16/1985,186.08,187.98,186.08,187.98,0,0.827534489,0.169213314,-0.278740892,0.063639962,1.346427966,0.081667758,-0.645839214,0.727506972,186.3854545,183.1989032,183.65863,193.3897914
10/17/1985,187.98,188.52,187.42,187.66,0,0.816806653,0.399809657,-0.010633818,-0.023912319,1.464146705,0.318824809,-0.452906409,0.771731218,187.6492727,183.872086,183.679851,193.4230862
10/18/1985,187.66,188.11,186.89,187.04,0,0.811151838,0.51505962,-0.055294432,-0.040498991,1.482717271,0.451539595,-0.272017208,0.723556803,188.2909091,184.4580645,183.6648816,193.4425546
10/21/1985,187.04,187.3,186.79,186.96,0,0.784563264,0.625748178,-0.220889954,-0.03186803,1.542153058,0.543990899,-0.108815587,0.652806486,188.4265455,185.100043,183.6161026,193.4615785
