Date,EWY_Open,EWY_High,EWY_Low,EWY_Close,EWY_Volume,EWY_ATRPercentOfClose20,EWY_SQN25,EWY_SQN50,EWY_SQN100,EWY_SQN200,EWY_MACD,EWY_MACD_Avg,EWY_MACD_Diff,EWY_LinReg10,EWY_LinReg30,EWY_LinReg90,EWY_LinReg270
11/6/2017, 75.67, 75.92, 75.61, 75.92, 1183408, 0.974012648103386, 2.33567723351467, 1.48973139417744, 1.30963738813768, 1.57300718422238, 1.4777017265922, 1.21913196564537, 0.258569760946833, 76.4214545454535, 75.5717634408614, 72.2321904761902, 73.7841617039773
11/7/2017, 75.36, 75.43, 74.83, 74.98, 3060620, 1.00959840266483, 1.68177435381607, 1.30860378496672, 1.18728137409385, 1.50122894525821, 1.42031512301546, 1.25936859711939, 0.16094652589607, 76.3414545454535, 75.7361290322592, 72.4133406593404, 73.8862609819121
11/8/2017, 75.49, 75.81, 75.49, 75.78, 1344479, 1.00375697836129, 1.87426030195621, 1.60896337780742, 1.23228177857961, 1.50024354955416, 1.42298584530701, 1.29209204675691, 0.1308937985501, 76.4085454545444, 75.9248172043023, 72.6239853479851, 74.0012416794674
11/9/2017, 74.51, 74.75, 74.03, 74.71, 3052918, 1.08434571850097, 1.28325651669171, 1.32387301523056, 1.20219367388505, 1.43636338250833, 1.32350580328122, 1.29837479806177, 0.0251310052194484, 75.8694545454534, 75.9225161290335, 72.7711233211231, 74.0946049126959
11/10/2017, 74.62, 74.62, 74.17, 74.41, 2205004, 1.07056706353645, 1.27852244748398, 1.29581395646601, 1.16510098286304, 1.42850006776071, 1.20655128826635, 1.28001009610269, -0.0734588078363356, 75.3319999999989, 75.9059139784958, 72.8828376068374, 74.1808256880733
11/13/2017, 73.98, 74.33, 73.91, 74.23, 1986173, 1.05318402853105, 1.23763196033094, 1.21489252239727, 1.04797368721933, 1.42288526727074, 1.08681141139414, 1.24137035916098, -0.154558947766842, 74.605818181817, 75.8426236559151, 72.9898144078143, 74.2622266500622
11/14/2017, 74.39, 74.53, 74.14, 74.35, 2175076, 1.02513729544003, 1.02568375439352, 1.86901837218934, 0.97676397238871, 1.36697622448084, 0.990185451891449, 1.19113337770707, -0.200947925815624, 74.1870909090897, 75.806236559141, 73.1064810744809, 74.344323323735
11/15/2017, 74.6, 74.86, 74.41, 74.8, 2513467, 1.00211243342471, 0.949816062702992, 1.91213018077361, 0.987289878713193, 1.39619694199554, 0.939094623769506, 1.14072562691956, -0.201631003150054, 74.2401818181806, 75.8041075268829, 73.2403858363857, 74.4330341200929
11/16/2017, 76.16, 76.77, 76.16, 76.67, 3244594, 1.05725980851911, 1.22792861705701, 2.00383647419486, 1.31408983209744, 1.458813336463, 1.03753805331763, 1.12008811219917, -0.0825500588815418, 74.9452727272716, 76.0434193548399, 73.4771355311354, 74.5536391548499
11/17/2017, 76.2, 76.4, 76.08, 76.22, 2139073, 1.04903049125166, 0.931319897339589, 2.02582384352659, 1.18927669543226, 1.38628289896191, 1.06694486503405, 1.10945946276615, -0.0425145977321031, 75.4352727272715, 76.1678279569905, 73.697487179487, 74.6641623959
11/20/2017, 76.06, 76.35, 75.96, 76.33, 2524506, 1.02068975292862, 1.10815181730522, 1.83138429553252, 1.33895517375256, 1.40293647342424, 1.08660040281717, 1.10488765077635, -0.018287247959184, 75.9658181818169, 76.2642150537646, 73.9467716727714, 74.7747380952381
11/21/2017, 76.99, 77.31, 76.9, 77.1, 2390908, 1.0235251154214, 1.30135615863813, 2.02351283467139, 1.36769614897665, 1.5086213569487, 1.15104163153254, 1.11411844692759, 0.0369231846049465, 76.5519999999987, 76.4779569892485, 74.2162808302806, 74.8970202556538
11/22/2017, 77.24, 77.45, 77.07, 77.41, 2758438, 0.992999574719549, 1.33436374541385, 2.20019847674125, 1.41012686313165, 1.55005614989477, 1.21314183486756, 1.13392312451558, 0.0792187103519737, 77.289636363635, 76.7394623655926, 74.5039316239314, 75.022688784063
11/24/2017, 77.49, 77.6, 77.4, 77.4, 840213, 0.95639137241716, 1.49219425304791, 2.10570160583415, 1.48865159675493, 1.54390220708952, 1.24717314135661, 1.15657312788379, 0.0906000134728231, 77.7209090909078, 76.9920430107539, 74.7916092796091, 75.1460746580106
11/27/2017, 76.06, 76.19, 75.49, 75.51, 3026220, 1.05778648674128, 0.740100527446747, 1.4644634479668, 1.31852082418489, 1.38754638099366, 1.1088538157699, 1.14702926546101, -0.0381754496911071, 77.2925454545441, 77.0133333333346, 74.9971037851036, 75.2344556806864
11/28/2017, 76.73, 76.81, 76.34, 76.64, 2899573, 1.07489280706083, 1.04006615150518, 1.45188043496358, 1.39694141503754, 1.46070610804248, 1.07798991320743, 1.1332213950103, -0.0552314818028641, 77.1585454545441, 77.1287741935496, 75.2599853479851, 75.3409227264097
11/29/2017, 76.74, 76.79, 76.05, 76.12, 2227101, 1.07673141745251, 0.824213738725054, 1.28740545790799, 1.26155462333214, 1.41847343206518, 1.000042526149, 1.10658562123804, -0.106543095089035, 76.7374545454531, 77.1499569892486, 75.5005641025639, 75.4366143421795
11/30/2017, 75.27, 75.4, 74.99, 75.15, 4200687, 1.11128084792629, 0.591840766253175, 1.15366583678362, 1.10668717022057, 1.29285118243548, 0.850197222600102, 1.05530794151045, -0.205110718910349, 75.9747272727259, 77.0350752688184, 75.685023199023, 75.5139972383937
12/1/2017, 74.74, 75.14, 74.64, 75.07, 2419759, 1.09081014966801, 0.65578080735008, 1.13947438923589, 0.935065632080781, 1.34855378993843, 0.7167264323826, 0.98759163968488, -0.27086520730228, 75.5392727272713, 76.8604086021518, 75.8717435897434, 75.588670637857
12/4/2017, 75.66, 75.77, 75.28, 75.34, 2221854, 1.07901197290681, 0.456937793209888, 1.27564069835658, 0.912242518456591, 1.38310427502816, 0.625525939393015, 0.915178499626507, -0.289652560233493, 75.1943636363622, 76.7370537634421, 76.0548131868129, 75.6666567624078
12/5/2017, 75.67, 75.96, 75.57, 75.6, 1916071, 1.06254132191612, 0.613819654462411, 1.43469381838334, 0.76862556869694, 1.31462653543872, 0.567684801701546, 0.845679760041515, -0.277994958339969, 75.0092727272712, 76.6142150537647, 76.2160610500608, 75.747722494999
12/6/2017, 74.36, 74.46, 74.04, 74.34, 2641213, 1.13144629728297, -0.0743623408920139, 1.18121544673051, 0.649920512415624, 1.20777755073892, 0.415385508049226, 0.759620909643057, -0.344235401593831, 74.5827272727258, 76.3346021505389, 76.3191990231987, 75.8061013342949
12/7/2017, 73.89, 74.35, 73.75, 74.28, 1886455, 1.11612993878588, -0.47812927302049, 1.29785841893458, 0.57976211794264, 1.17661277388894, 0.286542636862379, 0.665005255086922, -0.378462618224543, 74.3479999999985, 76.034924731184, 76.428537240537, 75.8624340270328
12/8/2017, 74.39, 74.5, 74.14, 74.48, 1362639, 1.08164373335613, -0.334049539796533, 1.35801138665931, 0.571303316986252, 1.23113327525632, 0.198286340213272, 0.571661472112192, -0.37337513189892, 74.3510909090893, 75.7276989247324, 76.5407765567763, 75.921120093607
12/11/2017, 74.54, 74.7, 74.48, 74.65, 1555953, 1.03995691891957, -0.268683176320882, 1.19773191509331, 0.560290456470177, 1.27937219501257, 0.140441249217957, 0.485417427533345, -0.344976178315388, 74.1941818181802, 75.50630107527, 76.6252527472525, 75.9816145705143
12/12/2017, 74.16, 74.42, 74.08, 74.36, 1690809, 1.03013911777137, -0.377174649429465, 1.10149161477083, 0.449720757792264, 1.26856311113039, 0.0703866480197064, 0.402411271630617, -0.332024623610911, 74.2099999999983, 75.2148172043023, 76.7037899877897, 76.0362332635983
12/13/2017, 75.08, 75.82, 75.08, 75.56, 2247111, 1.05970205872955, 0.172718770534447, 1.18049163470853, 0.578238683280329, 1.31039004990352, 0.110424933143378, 0.344014003933169, -0.233589070789792, 74.6607272727256, 75.1763225806465, 76.8358754578752, 76.109764868603
12/14/2017, 75.29, 75.43, 75.06, 75.07, 1868336, 1.04659029145764, -0.155126770648621, 1.05926649569969, 0.579011390355103, 1.35093858595022, 0.101447237064846, 0.295500650559505, -0.194053413494658, 74.7787272727256, 75.1684946236572, 76.9289181929179, 76.1739823737182
12/15/2017, 75.13, 75.3, 74.94, 75.09, 2029948, 1.01796719297827, 0.126439213814892, 0.956636626589763, 0.527870036943752, 1.3927122627129, 0.0948527773216625, 0.255371075911936, -0.160518298590274, 74.8919999999983, 75.1466881720443, 76.988471306471, 76.2374359759208
12/18/2017, 75.36, 75.67, 75.35, 75.49, 2169049, 1.00036029533318, 0.312952541756431, 1.09186777708027, 0.663172036589616, 1.42304185961715, 0.120514066385297, 0.228399674006608, -0.107885607621311, 75.1963636363619, 75.1753333333346, 77.0230378510376, 76.3063566754368
12/19/2017, 73.41, 73.41, 72.72, 72.85, 1938459, 1.17489826712377, -0.276775310291783, 0.522178031248971, 0.483405828749847, 1.17213254945498, -0.0713526053327627, 0.168449218138734, -0.239801823471497, 74.6325454545437, 74.8796129032271, 76.9397802197799, 76.3311134158581
12/20/2017, 73.39, 73.39, 73.05, 73.1, 1682996, 1.14927184434977, -0.246642572951336, 0.407121475520093, 0.507783318700999, 1.21022290028936, -0.200919341233444, 0.0945755062642986, -0.295494847497743, 74.0530909090891, 74.5727526881734, 76.890891330891, 76.3594096565455
12/21/2017, 72.11, 72.22, 71.84, 71.95, 2039179, 1.1968197808321, -0.590223001746002, 0.0693872262504537, 0.279423989443317, 1.15944193622629, -0.391879953791147, -0.00271558574679048, -0.389164368044356, 73.1319999999981, 74.1854408602164, 76.7945958485956, 76.368555676245
12/22/2017, 72.35, 72.61, 72.29, 72.57, 1334278, 1.172738377695, -0.92826867186463, 0.102971200706174, 0.377464729718307, 1.12755533151814, -0.487568411449828, -0.0996861508873981, -0.38788226056243, 72.5921818181799, 73.8301720430121, 76.7235628815627, 76.3873899699621
12/26/2017, 72.32, 72.44, 72.22, 72.3, 821106, 1.14246670630512, -0.892382264607016, -0.0574748658069976, 0.546670710993701, 1.03402648063564, -0.578520127148806, -0.19545294613968, -0.383067181009127, 72.0972727272708, 73.4344516129045, 76.6169230769228, 76.4014700738437
12/27/2017, 73.39, 73.5, 73.21, 73.38, 1367591, 1.15113553723858, -0.631279885616452, 0.217824628430789, 0.615807831071834, 1.09964394276159, -0.557031925748873, -0.267768742061518, -0.289263183687355, 72.0456363636344, 73.1773763440874, 76.5685518925517, 76.4324388755019
12/28/2017, 74.75, 74.87, 74.6, 74.79, 1571985, 1.17257399968497, -0.459498592472912, 0.451955796225114, 0.757490500557668, 1.04928102045801, -0.421369865669178, -0.29848896678305, -0.122880898886127, 72.7745454545435, 73.1126881720443, 76.5772478632476, 76.4852430278884
12/29/2017, 75.29, 75.52, 74.89, 74.93, 1526017, 1.16057612391054, -0.495330491587476, 0.446075043644998, 0.85841509124456, 1.07130191240487, -0.299111899901092, -0.298613553406659, -0.000498346494433477, 73.4958181818162, 73.0929247311841, 76.6104566544564, 76.5393748814266
1/2/2018, 75.64, 75.89, 75.52, 75.87, 2409894, 1.15215329532603, -0.283597845856013, 0.681512073603434, 1.17626025634572, 1.12001307097757, -0.124931306779089, -0.263877104081145, 0.138945797302056, 74.5534545454525, 73.3162580645174, 76.6769401709399, 76.6074342806951
1/3/2018, 76.1, 76.63, 76.09, 76.54, 2176740, 1.13461166697892, 0.259218974774815, 0.695352865586963, 1.54077111478727, 1.09133177971579, 0.0664059819265219, -0.197820486879612, 0.264226468806133, 75.8799999999979, 73.5997634408615, 76.7778827838825, 76.6849313746849
1/4/2018, 75.78, 76.02, 75.69, 75.99, 2258013, 1.14161097698432, -0.118706632744868, 0.641680761994966, 1.43342575327091, 1.08719029400077, 0.171682706901834, -0.123919848123323, 0.295602555025156, 76.4312727272706, 73.8187526881733, 76.8591501831499, 76.7526002779064
1/5/2018, 76.61, 77.08, 76.61, 76.99, 2149876, 1.14123220202606, 0.22323196997909, 0.734940966542791, 1.38465607713728, 1.10849418885701, 0.331980053171364, -0.0327398678643852, 0.364719921035749, 77.2067272727251, 74.2181505376357, 76.9747838827836, 76.8347849264705
1/8/2018, 77.19, 77.21, 77, 77.07, 2519683, 1.09731794306847, 0.470750368163565, 0.752726083551023, 1.34857673116553, 1.13627912952595, 0.460167660041549, 0.0658416377168016, 0.394326022324747, 77.5676363636342, 74.6490752688185, 77.0754676434673, 76.9169403574902
1/9/2018, 77, 77.06, 76.62, 76.76, 2403150, 1.07597419461533, 0.417612747988935, 0.761099319612071, 1.29807193852414, 1.0845615957672, 0.530626125138795, 0.1587985352012, 0.371827589937595, 77.6661818181796, 75.0421935483884, 77.1585665445663, 76.9930323047688
1/10/2018, 76.2, 76.52, 76.02, 76.39, 1968728, 1.07556211833668, 0.269737410912982, 0.513287951703958, 1.39592453018091, 1.06190988566231, 0.550265935398599, 0.23709201524068, 0.313173920157919, 77.3543636363614, 75.2664946236572, 77.2159804639802, 77.0622411780551
1/11/2018, 76.56, 77.13, 76.53, 77.11, 2679739, 1.06022669833682, 0.369851651953233, 0.693351113173151, 1.38922744825748, 1.11054287873566, 0.616818311694459, 0.313037274531436, 0.303781037163023, 77.2841818181795, 75.6518064516142, 77.3032869352867, 77.1414229284229
1/12/2018, 77.15, 78.01, 77.05, 77.9, 2341639, 1.05861844253292, 0.86556877167599, 0.560952690010186, 1.48757734013538, 1.15063715224877, 0.724951161365638, 0.395420051898276, 0.329531109467362, 77.5654545454522, 76.0996559139798, 77.3760463980462, 77.2314765694076
1/16/2018, 78.06, 78.21, 77.44, 77.51, 3988333, 1.06041875680104, 0.785457993669347, 0.255338729897922, 1.29051511787235, 1.15468230338459, 0.770297967673656, 0.470395635053352, 0.299902332620304, 77.5703636363613, 76.4218709677433, 77.4284639804637, 77.3142347401363
1/17/2018, 77.26, 77.91, 77.12, 77.87, 3433865, 1.05346609666966, 0.819210107292051, 0.377570275009792, 1.35771465958992, 1.20102806655245, 0.825765716573983, 0.541469651357478, 0.284296065216504, 77.7469090909067, 76.7692043010766, 77.5082148962146, 77.401207151772
1/18/2018, 77.29, 77.38, 76.95, 77.29, 3818331, 1.06781905421507, 0.638238423645785, 0.292771572647268, 1.20973414393293, 1.14560334039445, 0.813545112816982, 0.595884743649379, 0.217660369167603, 77.7479999999976, 77.0428817204314, 77.5448058608056, 77.4781066367093
1/19/2018, 77.43, 77.68, 77.22, 77.68, 2757069, 1.03894371736958, 0.797064038918877, 0.335392275290659, 1.19562097413142, 1.21855005298264, 0.82581050744821, 0.641869896409145, 0.183940611039065, 77.7329090909066, 77.3707956989261, 77.6158290598288, 77.559717838765
1/22/2018, 76.32, 76.86, 76.21, 76.84, 3035711, 1.09343949202245, 0.327154812032345, 0.356815968023171, 1.10904749928457, 1.20068666197793, 0.759000654154164, 0.665296047958149, 0.093704606196015, 77.5354545454521, 77.4947096774206, 77.6400463980461, 77.6274997872038
1/23/2018, 77.05, 77.29, 76.98, 77.12, 2556843, 1.06417136979584, 0.511154103411212, 0.267749435198324, 1.23265487398079, 1.23483537923907, 0.720343354232568, 0.676305509213033, 0.0440378450195353, 77.4589090909066, 77.6340215053777, 77.6618095238092, 77.6984328799527
1/24/2018, 77.89, 78.19, 77.39, 77.9, 3893955, 1.06951798763443, 0.679389173243175, 0.591367078481419, 1.31414498483068, 1.32683900754609, 0.744069477037783, 0.689858302777983, 0.0542111742598, 77.5870909090884, 77.8673118279583, 77.7193797313794, 77.779913075074
1/25/2018, 78.71, 79.02, 78.15, 78.31, 2906155, 1.08223315891822, 0.678310927794502, 0.714547196985566, 1.38974176818432, 1.42954572472717, 0.786885448158245, 0.709263731854035, 0.0776217163042092, 77.7207272727247, 78.1418924731197, 77.7971794871792, 77.8662725406425
1/26/2018, 78.81, 79.07, 78.68, 79.04, 1623775, 1.06670286868853, 1.92598895215348, 0.865966261779188, 1.45065017709788, 1.51131360128968, 0.869696987376173, 0.741350382958463, 0.12834660441771, 78.1458181818156, 78.4661505376358, 77.9245372405369, 77.9621619165633
1/29/2018, 78.92, 78.94, 78.57, 78.63, 2009367, 1.04853853496229, 1.69350517109084, 0.773546371287151, 1.75232264780299, 1.43609582374349, 0.891960193460008, 0.771472345058772, 0.120487848401236, 78.4819999999974, 78.7881935483885, 78.032344322344, 78.0506275796091
1/30/2018, 77.84, 78.05, 77.32, 77.66, 1999544, 1.09289538699305, 1.8275753099603, 0.525258131721856, 1.57395697224341, 1.34927369349395, 0.821859170380847, 0.781549710123187, 0.0403094602576601, 78.36527272727, 78.9346881720445, 78.0832576312573, 78.104725433921
1/31/2018, 78.61, 78.69, 77.72, 78.24, 3113127, 1.09637708290116, 1.80620801900566, 0.312742073288444, 1.52497632074873, 1.33779546838553, 0.803838606197672, 0.786007489338084, 0.0178311168595882, 78.5127272727246, 79.1393978494639, 78.1534700854698, 78.1681713817137
2/1/2018, 77.51, 77.74, 77.09, 77.15, 2578009, 1.13080383432116, 1.46907088914212, 0.200043470005412, 1.43999913659585, 1.3496002160434, 0.693607809687236, 0.767527553407915, -0.0739197437206782, 78.1474545454518, 79.2121505376359, 78.1617728937725, 78.2176036627032
2/2/2018, 74.93, 75.02, 73.94, 74.04, 3900376, 1.33616207491874, 0.179743649045726, -0.316450785626202, 0.79911976897976, 1.1196326499925, 0.351249119433348, 0.684271866613001, -0.333022747179654, 76.7934545454518, 78.7035913978509, 78.0184029304026, 78.214951209512
2/5/2018, 74.12, 74.41, 71.7, 71.85, 6623785, 1.49663142693993, -0.597930827976146, -0.74884219112499, 0.517466205149383, 0.871020805807662, -0.0956843173118216, 0.528280629828037, -0.623964947139858, 74.7134545454518, 77.9261505376359, 77.7715238095234, 78.1776777367773
2/6/2018, 72.48, 75.01, 72.48, 74.66, 6892676, 1.57991320150486, -0.0104633336841477, -0.322747902368506, 0.875420681167186, 0.989012329833811, -0.220595878097228, 0.378505328242984, -0.599101206340212, 73.9323636363608, 77.4366451612918, 77.6329450549447, 78.1820631406313
2/7/2018, 72.06, 72.7, 71.1, 71.19, 7225626, 1.82411158369342, -0.691185423997339, -0.724238713408113, 0.393779351442739, 0.710464253401968, -0.592756264717138, 0.184253009650959, -0.777009274368098, 72.2427272727244, 76.5307096774209, 77.3359169719166, 78.1449293426267
2/8/2018, 71.94, 71.94, 68.91, 68.93, 5628916, 2.00951078573884, -1.11147490388901, -0.779492135495413, 0.0873917222283879, 0.494483439172863, -1.05786475833996, -0.0641705439472245, -0.993694214392736, 70.2203636363608, 75.3289247311844, 76.960029304029, 78.0786603799371
2/9/2018, 70.36, 71.2, 68.45, 70.57, 6376379, 2.059512534192, -0.736455610055307, -0.687993186054517, 0.145440253468179, 0.600746878257424, -1.27938435011465, -0.30721330518071, -0.972171044933944, 69.4221818181789, 74.4289677419371, 76.6594798534796, 78.0353297799644
2/12/2018, 71.3, 71.99, 70.81, 71.5, 3323488, 2.03038894490955, -0.73623154014909, -0.504171514492199, 0.220515430480568, 0.661017000582174, -1.36417167301374, -0.518604978747317, -0.845566694266426, 69.3252727272697, 73.7591397849478, 76.4132600732598, 78.0074514145141
2/13/2018, 71.5, 71.96, 71.41, 71.76, 3141584, 1.96020302512515, -0.707626905280418, -0.359153643542137, 0.289021380796957, 0.677879085497719, -1.39431363057841, -0.693746709113536, -0.700566921464874, 69.5130909090879, 73.1528602150553, 76.1792185592183, 77.9761470548039
2/14/2018, 71.87, 74.2, 71.82, 73.88, 4172054, 1.97388955913416, -0.333929395047043, -0.0807882436702932, 0.50432518656166, 0.769028604993301, -1.23292270125637, -0.801581907542103, -0.431340793714268, 70.8710909090878, 72.8986881720446, 76.0483125763123, 77.9740645073117
2/15/2018, 75.33, 75.84, 74.5, 75.53, 3788331, 1.96398004233272, -0.0594819685956694, 0.0805393785441551, 0.701800077801932, 0.802218919498382, -0.960802483682059, -0.833426022770094, -0.127376460911965, 72.818909090906, 72.9113763440876, 75.9810549450546, 77.9948380483805
2/16/2018, 75.46, 76.48, 75.38, 75.74, 4538973, 1.93322474211145, -0.125103368235014, 0.074827125083887, 0.771492808686176, 0.844657710181767, -0.719901430212943, -0.810721104258664, 0.090819674045721, 74.3056363636332, 72.9205591397865, 75.9179829059826, 78.0230430504305
2/20/2018, 72.98, 73.27, 72.69, 72.94, 5113629, 2.11614093596305, -0.55991403006831, -0.0947561737043113, 0.497972124255252, 0.661446941111157, -0.74631910706519, -0.797840704819969, 0.0515215977547788, 74.2943636363604, 72.6427526881736, 75.7482222222219, 78.0083080497471
2/21/2018, 73.59, 74.09, 72.69, 72.75, 3194455, 2.1118041769854, -0.537641061562253, -0.109505923823178, 0.537398932909357, 0.624948204258948, -0.773668351242122, -0.7930062341044, 0.0193378828622774, 74.7199999999967, 72.3723010752704, 75.5845641025638, 77.9940543938772
2/22/2018, 72.88, 73.41, 72.54, 72.73, 2089436, 2.06657591340442, -0.58476990600966, -0.13392000151053, 0.544917550182088, 0.52451961493132, -0.787874529999087, -0.791979893283337, 0.00410536328425037, 74.5489090909058, 72.1065161290339, 75.4288766788764, 77.976704933716
2/23/2018, 73.83, 74.35, 73.6, 74.28, 1703483, 2.03132690997318, -0.308640484742893, 0.0220921867350883, 0.588808466386865, 0.570541197652469, -0.666379376261659, -0.766859789879002, 0.100480413617342, 74.3772727272694, 72.0387311827973, 75.3545616605614, 77.9798190515238
2/26/2018, 74.57, 75.15, 74.41, 75.12, 1926391, 1.96608912046283, -0.250031150081721, 0.144550266114398, 0.650951670395757, 0.661264293117864, -0.49658825152423, -0.712805482208047, 0.216217230683817, 74.5319999999966, 72.1391397849479, 75.3052429792427, 77.993315566489
2/27/2018, 74.47, 74.52, 73.02, 73.06, 6154711, 2.06416621944579, -0.391996469146909, -0.203580733857887, 0.38222650915741, 0.477194824999919, -0.522232376000332, -0.674690860966504, 0.152458484966172, 73.9129090909057, 72.0436774193565, 75.1636336996334, 77.9806160994943
2/28/2018, 73.16, 73.25, 72.09, 72.09, 2343963, 2.06779837415833, -0.540659647327646, -0.256493685831775, 0.279537660688817, 0.428467160600519, -0.613751477786451, -0.662502984330494, 0.0487515065440427, 72.925636363633, 71.8303655913995, 74.9828815628812, 77.9525291786251
3/1/2018, 72.3, 72.96, 70.89, 71.72, 4159968, 2.11885395361712, -0.680177685488609, -0.299020618660364, 0.191561883555971, 0.368967345294089, -0.707975828441832, -0.671597553152761, -0.0363782752890705, 72.216545454542, 71.6290752688189, 74.7753821733818, 77.9218275249418
3/2/2018, 71.19, 72.42, 71.04, 72.3, 3861581, 2.09219910478215, -0.653552096813682, -0.276848287428113, 0.273925605900171, 0.397242003080801, -0.72746241851722, -0.682770526225653, -0.0446918922915669, 72.1556363636329, 71.5023870967759, 74.6056849816847, 77.9020634139674
3/5/2018, 71.23, 72.02, 71.11, 71.95, 2815776, 2.07995407243866, -0.784522629071305, -0.0404908330947518, 0.245166622087463, 0.451292176338475, -0.762359747852443, -0.698688370551011, -0.0636713773014319, 72.1919999999965, 71.3894838709694, 74.4160048840046, 77.8753040863741
3/6/2018, 74.72, 74.9, 74.36, 74.49, 5627692, 2.10659230415309, -0.399248120204289, 0.21232858313686, 0.391912513606816, 0.580370847064292, -0.578392017299095, -0.674629099900628, 0.0962370826015333, 72.752545454542, 71.5798279569909, 74.3456532356529, 77.8805923192564
3/7/2018, 73.6, 74.33, 73.22, 74.29, 3899109, 2.09212623098055, -0.318644228438862, 0.317740113907901, 0.30686696889991, 0.492817017553435, -0.443620809403456, -0.628427441801193, 0.184806632397738, 73.121454545451, 71.7786236559157, 74.2645958485955, 77.8799710263767
3/8/2018, 74.15, 74.25, 73.68, 74.05, 2573894, 2.03514996373488, -0.41102359031305, 0.223918509953207, 0.244578536765378, 0.461670513306002, -0.352120623053281, -0.573166078051611, 0.22104545499833, 73.319454545451, 72.0172258064533, 74.1643199023195, 77.8749233292332
3/9/2018, 75.3, 76.22, 75.16, 76.2, 3111716, 2.02122981724199, -0.0427226649397928, 0.473213513041152, 0.375665720865843, 0.587569080544824, -0.104909700721336, -0.479514802585556, 0.37460510186422, 74.4981818181782, 72.5807956989264, 74.1827789987787, 77.9006111794449
3/12/2018, 76.03, 76.31, 75.85, 76.2, 2764578, 1.95035205341401, 0.311407863295434, 0.359198423900245, 0.420001904707129, 0.562799321159115, 0.0899696224814335, -0.365617917572158, 0.455587540053592, 75.7401818181782, 73.2066451612921, 74.1906080586077, 77.9245201585348
3/13/2018, 76.79, 76.79, 75.58, 75.79, 3190568, 1.94268353538251, 0.54605578043912, 0.16851791937227, 0.384770121829883, 0.500328033708919, 0.208921005361304, -0.250710132985466, 0.45963113834677, 76.3696363636327, 73.7714623655932, 74.2144884004881, 77.9413472734726
3/14/2018, 76.72, 76.8, 76.03, 76.41, 3671533, 1.8966651732667, 0.278020704878272, 0.217915045282606, 0.423082152117462, 0.502358610061726, 0.349194356559366, -0.130729235076499, 0.479923591635865, 76.87036363636, 74.3686021505395, 74.2973821733818, 77.9707503075029
3/15/2018, 76.63, 76.77, 75.96, 76.15, 2184035, 1.86116843854029, 0.79230404292136, 0.0926688136578558, 0.44576558952891, 0.546460808543516, 0.434374966682526, -0.0177083947246943, 0.45208336140722, 76.9716363636327, 74.9794838709695, 74.3607789987787, 77.9900639606394
3/16/2018, 76.18, 76.44, 76.1, 76.28, 3179808, 1.78738303310305, 1.26304104338343, 0.0364002372893481, 0.40673845391649, 0.539124141373494, 0.50653214023562, 0.0871397122673686, 0.419392427968252, 76.9921818181781, 75.5476774193567, 74.4278754578752, 78.0084835315018
3/19/2018, 75.36, 75.54, 74.55, 74.85, 2618448, 1.84601868906942, 0.747431304078115, -0.0547475693441366, 0.299653085777102, 0.460178800618109, 0.443219018201901, 0.158355573454275, 0.284863444747626, 76.2316363636326, 75.7327096774212, 74.4349938949936, 78.0124818914855
3/20/2018, 75.81, 76.02, 75.68, 75.85, 2427813, 1.80772279410684, 0.749395805619252, -0.0531644234213209, 0.353956155286992, 0.459340139026341, 0.468335871101942, 0.220351632983809, 0.247984238118134, 76.1663636363598, 75.8933978494642, 74.4657191697189, 78.0308820554871
3/21/2018, 75.95, 76.69, 75.85, 76.49, 2220755, 1.75787665363255, 0.804957068963624, 0.00493062541418362, 0.411730421789048, 0.501753102309656, 0.533731287236151, 0.283027563834277, 0.250703723401874, 76.2079999999961, 76.2968172043029, 74.5415604395601, 78.0597162771627
3/22/2018, 75.07, 75.27, 74.24, 74.28, 4066213, 1.87112258985643, 0.106203319784365, -0.18542672715478, 0.247924235885898, 0.381730853126757, 0.402588307999579, 0.306939712667338, 0.0956485953322418, 75.3181818181779, 76.1766881720449, 74.4965006105004, 78.0512660926608
3/23/2018, 73.79, 73.97, 71.81, 71.83, 4777174, 2.01012998295711, -0.529321871097424, -0.389385622574576, -0.0686396514678068, 0.286909662750134, 0.0998114632073879, 0.265514062775348, -0.16570259956796, 73.9994545454506, 75.5750967741955, 74.3379951159948, 78.0025103184363
3/26/2018, 73.93, 74.43, 73.19, 74.43, 3722356, 2.01757698296411, -0.135826234340852, -0.184150834159903, 0.190225339037409, 0.392749658335069, 0.068863092350739, 0.226183868690426, -0.157320776339687, 73.8172727272688, 75.3940215053782, 74.2910305250303, 77.9901659149923
3/27/2018, 74.27, 74.44, 72.87, 72.97, 4026582, 2.06262631355239, 0.0493877259165296, -0.396315984625993, -0.0695796097988678, 0.336002405580185, -0.0726362078058997, 0.166419853391161, -0.239056061197061, 73.1452727272687, 75.0647956989267, 74.1827667887665, 77.9578991389913
3/28/2018, 73.79, 74.22, 73.24, 73.84, 3363454, 2.02105024370154, 0.209553234953575, -0.274374470224129, -0.11820197724095, 0.420333799821809, -0.113268010403758, 0.110482280632177, -0.223750291035935, 73.0516363636323, 74.8538064516149, 74.123543345543, 77.9314484078172
