Date,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,VIX_ATRPercentOfClose20,VIX_SQN25,VIX_SQN50,VIX_SQN100,VIX_SQN200,VIX_MACD,VIX_MACD_Avg,VIX_MACD_Diff,VIX_LinReg10,VIX_LinReg30,VIX_LinReg90,VIX_LinReg270
11/8/2017, 9.79, 10.27, 9.5, 9.78, 0, 9.99313508040982, 0.187868300199078, -0.300598489674105, 0.287207580041058, 0.284577466713623, -0.141338099179475, -0.0628045511511396, -0.078533548028335, 9.41363636363619, 10.276365591398, 10.0990402930401, 10.2415813278716
11/9/2017, 9.94, 12.19, 9.79, 10.5, 0, 9.99011600305597, 0.657082988253101, 0.00784307640462584, 0.319589964991339, 0.34324578962641, -0.0881857732647351, -0.0678807955738587, -0.0203049776908764, 9.83981818181801, 10.3087741935485, 10.1011794871793, 10.2377224876337
11/10/2017, 10.78, 11.58, 10.5, 11.29, 0, 9.30481905495866, 0.740774052048066, 0.353796515170996, 0.424984655262427, 0.394831557975359, 0.0174826960219097, -0.0508080972547051, 0.0682907932766147, 10.2825454545453, 10.4326236559141, 10.1709352869351, 10.2483410833228
11/13/2017, 11.43, 12.18, 11, 11.5, 0, 9.19120319773557, 0.556371702717404, 0.520709080680666, 0.479829383691381, 0.328551508237556, 0.116824286533992, -0.0172816204969656, 0.134105907030958, 10.8565454545453, 10.5676344086023, 10.2207863247861, 10.2626197592362
11/14/2017, 11.53, 12.61, 11.45, 11.59, 0, 9.16427048621753, 0.689500978900745, -0.00979047535774958, 0.54545368536618, 0.327609695262656, 0.200504173270989, 0.0262755382566254, 0.174228635014364, 11.3430909090907, 10.7048387096775, 10.2725665445663, 10.2783167420814
11/15/2017, 12.52, 14.51, 12.33, 13.13, 0, 8.79689262669445, 1.18822205740978, 0.528040542734825, 0.717865141155655, 0.422020816576908, 0.386629393098881, 0.0983463092250764, 0.288283083873804, 12.2887272727271, 11.0320215053765, 10.3864224664223, 10.3214699767641
11/16/2017, 12.47, 12.52, 11.38, 11.76, 0, 10.0746632805334, 0.725843067359701, 0.229197431398883, 0.444164614969466, 0.345425626179385, 0.418760213270605, 0.162429090034182, 0.256331123236423, 12.5472727272725, 11.1334623655915, 10.4256410256408, 10.3394457237506
11/17/2017, 11.75, 12.01, 11.16, 11.43, 0, 10.2190847042974, 0.733949058651602, 0.0112245800488135, 0.528089694943518, 0.380508968302956, 0.412836950290952, 0.212510662085536, 0.200326288205416, 12.4339999999998, 11.20711827957, 10.440476190476, 10.3512784272902
11/20/2017, 11.96, 12.08, 10.44, 10.65, 0, 11.1891015269121, 0.389262402937828, 0.148005733671816, 0.270910533063895, 0.311657654579235, 0.341269300374801, 0.238262389743389, 0.103006910631412, 11.9783636363634, 11.2156559139786, 10.4114285714284, 10.3491083333333
11/21/2017, 10.74, 10.78, 9.67, 9.73, 0, 12.2051114798081, -0.0237929150969364, -0.0626524996637108, 0.189686803754703, 0.259103066484553, 0.20791835755873, 0.232193583306457, -0.024275225747727, 11.2347272727271, 11.0887311827958, 10.3482197802196, 10.3307413962635
11/22/2017, 9.6, 9.88, 9.32, 9.88, 0, 11.7022214538063, 0.098617846822794, 0.00278388386033775, 0.204477666054256, 0.259907747582572, 0.113037495152307, 0.208362365675627, -0.0953248705233204, 10.5296363636362, 10.9677634408603, 10.293189255189, 10.3153112939066
11/24/2017, 9.82, 9.96, 8.56, 9.67, 0, 12.0824250843253, 0.0375497646713098, -0.0413714324583545, 0.194560824331873, 0.278686148497265, 0.02066032380651, 0.170821957301804, -0.150161633495294, 9.89054545454525, 10.8239569892474, 10.2267643467641, 10.2964583816369
11/27/2017, 10.07, 10.26, 9.79, 9.87, 0, 11.5445995984959, 0.127780148024346, 0.0909541743912583, 0.0549977586865659, 0.293883285798977, -0.0359959822200455, 0.129458369397434, -0.16545435161748, 9.52381818181798, 10.6870752688173, 10.1645030525028, 10.2813958476978
11/28/2017, 9.72, 10.31, 9.53, 10.03, 0, 11.1812500633397, -0.17993321128027, 0.142516850826185, 0.214120062723123, 0.291256798567455, -0.0672110825859225, 0.0901244790007627, -0.157335561586685, 9.33181818181797, 10.5888172043012, 10.1041343101341, 10.2693556104044
11/29/2017, 9.91, 10.93, 9.81, 10.7, 0, 10.4804244138815, 0.0166613066259159, 0.318505272249612, 0.30777158046399, 0.353588751041518, -0.0374541260909709, 0.064608757982416, -0.102062884073387, 9.46945454545433, 10.6014623655915, 10.074117216117, 10.2690909090909
11/30/2017, 10.49, 12.05, 10.25, 11.28, 0, 10.2423328162328, 0.171137909722152, 0.577937041233104, 0.401518471688205, 0.3157493804654, 0.0325543626283356, 0.0581978789115999, -0.0256435162832644, 10.1639999999998, 10.669182795699, 10.0685225885224, 10.2788251977907
12/1/2017, 11.19, 14.58, 10.54, 11.43, 0, 11.3698021398732, 0.193834125282691, 0.646716206701205, 0.488760550576836, 0.33589397550346, 0.0989991402559571, 0.0663581311804714, 0.0326410090754858, 10.7372727272725, 10.7467956989248, 10.071907203907, 10.290999334024
12/4/2017, 11.05, 11.86, 10.26, 11.68, 0, 11.2550510732716, 0.772502797610798, 0.730413684801682, 0.567009338659425, 0.365165461583838, 0.1698718390781, 0.0870608727599971, 0.0828109663181029, 11.3489090909089, 10.8418924731184, 10.0962124542122, 10.3072719269286
12/5/2017, 11.38, 11.67, 10.65, 11.33, 0, 11.4771444579896, 0.415481749394996, 0.471368655850714, 0.579416836005704, 0.340936114284408, 0.195542792980598, 0.108757256804117, 0.0867855361764809, 11.6699999999998, 10.9548817204302, 10.1080683760682, 10.3173733406074
12/6/2017, 11.63, 11.68, 10.86, 11.02, 0, 11.5820548433367, 0.427505502333691, 0.404022662754838, 0.502611721489003, 0.313430006112255, 0.188697611075369, 0.124745327658368, 0.0639522834170016, 11.6629090909089, 11.0328602150539, 10.1049450549448, 10.322097367472
12/7/2017, 10.9, 11.32, 10.12, 10.16, 0, 12.5248555270563, 0.128161308307161, 0.262392456598061, 0.391522450886826, 0.263534560653672, 0.112580188088934, 0.122312299744481, -0.00973211165554691, 11.3183636363634, 11.0072903225808, 10.0598949938948, 10.3122827719373
12/8/2017, 10, 10.06, 9.43, 9.58, 0, 12.9999901406209, 0.0200900306594664, 0.193029922625758, 0.330827810858149, 0.239458757369305, 0.0053932591042436, 0.0989284916164335, -0.0935352325121899, 10.7161818181816, 10.9196989247313, 9.99366300366278, 10.2929000460944
12/11/2017, 9.74, 10.08, 9.28, 9.34, 0, 13.0956006712838, 0.216619884281307, 0.135915853016105, 0.326208167485206, 0.188286439637247, -0.0977918648479115, 0.0595844203235645, -0.157376285171476, 10.0759999999998, 10.7127526881722, 9.92100854700832, 10.2698076720228
12/12/2017, 9.36, 9.92, 9.21, 9.92, 0, 12.0712968504336, 0.331483737730941, 0.317469927906171, 0.4331587166648, 0.184095331643112, -0.131252667205322, 0.0214170028177872, -0.152669670023109, 9.69709090909068, 10.6290322580646, 9.86540170940148, 10.2567133891213
12/13/2017, 9.78, 10.21, 9.65, 10.18, 0, 11.4498920941538, 0.242875535674898, 0.369968257210187, 0.456689197469326, 0.220265577912855, -0.135231897916054, -0.00991277732898094, -0.125319120587073, 9.54799999999975, 10.5607096774195, 9.81901831501809, 10.2481307053942
12/14/2017, 9.98, 10.54, 9.78, 10.49, 0, 10.9181988982423, 0.390020720589709, 0.416677628221121, 0.494948677627057, 0.278209971454291, -0.112079079835672, -0.0303460378303191, -0.0817330420053528, 9.65036363636339, 10.533053763441, 9.8088913308911, 10.2448005898289
12/15/2017, 10.12, 10.2, 9.22, 9.42, 0, 12.2245553206405, -0.227377060458064, 0.258623181946665, 0.340192822222389, 0.258090377214359, -0.178018278435539, -0.0598804859513632, -0.118137792484176, 9.45618181818158, 10.3497634408603, 9.75567032967011, 10.2239567391083
12/18/2017, 9.46, 9.89, 9.24, 9.53, 0, 11.8203090833591, -0.463176384094995, 0.160437418489446, 0.288784256907605, 0.249135701919592, -0.218876416615657, -0.091679672084222, -0.127196744531435, 9.45963636363612, 10.131053763441, 9.81805128205106, 10.2052263374485
12/19/2017, 9.4, 10.15, 9.18, 10.03, 0, 11.1530576556522, -0.336338495617767, 0.114310188863284, 0.331739596526493, 0.27080964527029, -0.208507420413577, -0.115045221750093, -0.0934621986634839, 9.68309090909066, 9.99060215053776, 9.89527960927938, 10.194925058548
12/20/2017, 9.69, 9.85, 8.9, 9.72, 0, 11.5145997810578, -0.470901269611176, 0.0965512912121423, 0.29638119940124, 0.227544208362483, -0.222736754780453, -0.136583528356165, -0.0861532264242877, 9.80836363636339, 9.83941935483884, 9.89230525030502, 10.1797551020408
12/21/2017, 9.59, 9.86, 9.2, 9.62, 0, 11.3956148002378, -1.1185192306897, 0.129647107244882, 0.304299276375114, 0.196899613940624, -0.239323991053299, -0.157131620895592, -0.082192370157707, 9.79799999999975, 9.66931182795712, 9.88042735042712, 10.163199038873
12/22/2017, 9.37, 10.18, 9.35, 9.9, 0, 10.9388407736741, -0.621442324827008, 0.189677889859326, 0.317067071254565, 0.249778413136688, -0.227256167722299, -0.171156530260933, -0.0560996374613657, 9.79781818181793, 9.58376344086035, 9.87589499389477, 10.1513987201254
12/26/2017, 10.19, 10.46, 10.13, 10.25, 0, 10.3102241440395, -0.344765349483757, 0.361743566154243, 0.341617236802714, 0.289974887290723, -0.187291278585795, -0.174383479925905, -0.0129077986598891, 9.85309090909066, 9.59916129032272, 9.9726764346762, 10.1453905946366
12/27/2017, 10.04, 10.79, 9.71, 10.47, 0, 10.104661662138, 0.0397509195699066, 0.336698931288802, 0.418128807601778, 0.250219863534817, -0.136295524663053, -0.166765888873335, 0.0304703642102819, 10.050727272727, 9.66318279569906, 10.0542905982904, 10.1429946987952
12/28/2017, 10.29, 10.44, 10.07, 10.18, 0, 10.0693533617343, 0.322438515611945, 0.158255573784473, 0.395666070484302, 0.26791605327164, -0.117922264186113, -0.156997163935891, 0.0390748997497775, 10.1701818181816, 9.70305376344099, 10.1022271062269, 10.136035059761
12/29/2017, 10.03, 11.06, 9.95, 11.04, 0, 9.32343445301924, 0.609231370154945, 0.432835000984481, 0.372583740379774, 0.345747181774652, -0.0335794274684407, -0.132313616642401, 0.0987341891739599, 10.648727272727, 9.96380645161304, 10.1490720390718, 10.1428106621134
1/2/2018, 10.95, 11.07, 9.52, 9.77, 0, 10.8018608539678, 0.169968357727668, 0.13532531508331, 0.208669790981613, 0.265331178432373, -0.0684267271629313, -0.119536238746507, 0.0511095115835754, 10.4445454545452, 9.98556989247325, 10.1606300366298, 10.1294682853378
1/3/2018, 9.56, 9.65, 8.94, 9.15, 0, 11.4106526247107, -0.158691258961152, -0.00162895595036718, -0.503689398686214, 0.22046661262021, -0.144407640289236, -0.124510519055053, -0.0198971212341834, 10.0290909090907, 9.91950537634422, 10.1464590964589, 10.1065799383773
1/4/2018, 9.01, 9.31, 8.92, 9.22, 0, 10.9693164794249, -0.191995302733905, -0.26177432849397, -0.443658285005765, 0.16173483259686, -0.196707129031619, -0.138949841050366, -0.0577572879812532, 9.75854545454519, 9.82503225806465, 10.1164932844931, 10.0851162575266
1/5/2018, 9.1, 9.54, 9, 9.22, 0, 10.7136923040437, -0.467087291285328, -0.282458740425818, -0.145821642585453, 0.144106533338725, -0.235440835265319, -0.158248039893356, -0.0771927953719623, 9.47018181818156, 9.67845161290336, 10.0889255189253, 10.0639607843137
1/8/2018, 9.61, 9.89, 9.32, 9.52, 0, 10.2091629087309, -0.563495029308998, -0.215134667397809, -0.0584190582007765, 0.149483075282274, -0.239173045730295, -0.174433041060744, -0.0647400046695509, 9.29272727272701, 9.58322580645175, 10.084454212454, 10.0477684216926
1/9/2018, 9.41, 10.09, 9.37, 10.08, 0, 9.5170306891431, -0.366793926436776, -0.0814470936905892, 0.0717459546941823, 0.195255227059218, -0.194699158821313, -0.178486264612858, -0.0162128942084553, 9.37018181818155, 9.54737634408616, 10.0953919413917, 10.0404759750249
1/10/2018, 10.11, 10.85, 9.82, 9.82, 0, 9.80499856204016, -0.55650587591064, 0.196283957280326, -0.546526522223036, 0.20158652985828, -0.178376892339104, -0.178464390158107, 8.74978190032738E-05, 9.41799999999974, 9.48922580645176, 10.0817997557995, 10.0292894555685
1/11/2018, 9.69, 10.02, 9.62, 9.88, 0, 9.46061048433933, -0.415143552167566, 0.024210766555555, -0.390498266952689, 0.256459177616326, -0.158769681934649, -0.174525448513416, 0.0157557665787669, 9.55399999999973, 9.44967741935498, 10.0611721611719, 10.0191897831898
1/12/2018, 9.74, 10.31, 9.54, 10.16, 0, 9.11882775649695, -0.192829031793689, 0.182432685020872, -0.20428424299686, 0.280983297947797, -0.119262383960391, -0.163472835602811, 0.0442104516424193, 9.76090909090883, 9.49129032258078, 10.0996336996335, 10.0135234305924
1/16/2018, 10.42, 12.41, 10.4, 11.66, 0, 8.51328692158735, 0.633811854016269, 0.535096967572516, 0.319917381817903, 0.366750112084111, 0.0327078624178458, -0.124236695998679, 0.156944558416525, 10.6590909090906, 9.76537634408616, 10.1918461538459, 10.0308045977011
1/17/2018, 11.35, 12.81, 11.18, 11.91, 0, 8.60215610666861, 0.940265123849268, 0.656616261402745, 0.216490697476584, 0.334888760094597, 0.171343151034211, -0.0651207265921013, 0.236463877626312, 11.3558181818179, 10.0787311827958, 10.2931868131866, 10.0516657475401
1/18/2018, 12.01, 12.4, 11.62, 12.22, 0, 8.2838866832162, 1.13665074527798, 0.942820200019704, 0.267127491265607, 0.351064341484604, 0.30273725862784, 0.00845087045188685, 0.294286388175953, 11.9189090909088, 10.444989247312, 10.4204810744809, 10.0769529899758
1/19/2018, 12.3, 12.33, 11.18, 11.27, 0, 9.043268900218, 0.598807443814988, 0.655954281480831, 0.267006078301646, 0.331139096633841, 0.326447886986063, 0.0720502737587221, 0.254397613227341, 12.0003636363634, 10.6638924731184, 10.4752869352867, 10.0876080617496
1/22/2018, 11.59, 11.62, 10.84, 11.03, 0, 9.13161908251895, 0.427462524599889, 0.473699612996266, 0.221144355449957, 0.258245304336975, 0.32215908713013, 0.122072036433004, 0.200087050697126, 11.8870909090906, 10.8320645161292, 10.5158730158728, 10.0945345439069
1/23/2018, 10.77, 11.57, 10.76, 11.1, 0, 8.98519554560133, 0.342620547970175, 0.518225096217726, 0.171434999846571, 0.287573798194541, 0.320711633258615, 0.161799955798126, 0.158911677460489, 11.7592727272725, 10.9517204301077, 10.5574114774113, 10.1024305144885
1/24/2018, 11, 12.19, 10.89, 11.47, 0, 8.82727872958727, 0.896073685049551, 0.421759099069517, 0.308668456115538, 0.28412476776824, 0.345438424290805, 0.198527649496662, 0.146910774794143, 11.7850909090906, 11.0735913978496, 10.6133504273502, 10.115748784169
1/25/2018, 11.27, 12.01, 11.2, 11.58, 0, 8.65599677693849, 0.888003518366959, 0.257976360032272, 0.432244255365927, 0.231870616559603, 0.369649574822681, 0.232752034561866, 0.136897540260815, 11.7210909090907, 11.1812258064517, 10.6673431013429, 10.1305395883038
1/26/2018, 11.4, 11.6, 11.08, 11.08, 0, 8.82893687212097, 0.514373515372001, 0.0963084209175628, 0.432742359062426, 0.157039105663813, 0.344519854301245, 0.255105598509741, 0.0894142557915035, 11.4003636363634, 11.2496344086023, 10.6980024420022, 10.1377579512598
1/29/2018, 11.71, 13.84, 11.68, 13.84, 0, 7.71195010953362, 1.18352427425136, 0.608736750010464, 0.494427574020295, 0.281608044136861, 0.541076114812356, 0.312299701770264, 0.228776413042091, 12.0236363636361, 11.6780860215055, 10.8492918192916, 10.1855582889162
1/30/2018, 13.93, 15.42, 13.88, 14.79, 0, 7.38990669642651, 1.39976614482049, 0.482716663233908, 0.704082400555358, 0.316904459221585, 0.764690551226332, 0.402777871661478, 0.361912679564854, 13.0743636363634, 12.2241290322582, 11.030537240537, 10.2536536832035
1/31/2018, 14.23, 14.44, 13.41, 13.54, 0, 8.17813028346681, 1.03427168314836, 0.53273028286247, 0.558187929942155, 0.314902036088767, 0.831457525040973, 0.488513802337377, 0.342943722703596, 13.5725454545452, 12.512494623656, 11.1510280830278, 10.295766570999
2/1/2018, 13.05, 14.3, 12.5, 13.47, 0, 8.47774980224452, 0.923655692753675, 0.586343715590499, 0.463213847204176, 0.322020738619686, 0.868708487145991, 0.5645527392991, 0.304155747846891, 14.0196363636361, 12.7727311827958, 11.2638461538459, 10.3353762470958
2/2/2018, 13.64, 17.86, 13.64, 17.31, 0, 7.53527009499838, 1.32946514135838, 1.19114446167879, 1.06946903282359, 0.465513223974701, 1.19431868837191, 0.690505929113661, 0.503812759258247, 15.5350909090906, 13.5281075268818, 11.5554529914528, 10.428819734864
2/5/2018, 18.44, 38.8, 16.8, 37.32, 0, 6.26778534504825, 1.49415995868778, 1.49768421851739, 1.40875879675619, 0.855095053672819, 3.03205524274125, 1.15881579183918, 1.87323945090207, 23.5856363636361, 16.7547526881722, 12.7156434676432, 10.8183534235342
2/6/2018, 37.32, 50.3, 22.42, 29.98, 0, 12.0619767052482, 1.2296252685066, 1.30372392046558, 1.24664848125664, 0.748972812482448, 3.85179692787117, 1.69741201904558, 2.1543849088256, 27.6805454545452, 18.8653548387098, 13.528432234432, 11.0971173978406
2/7/2018, 31.38, 31.64, 21.17, 27.73, 0, 14.2764932759529, 1.26761968509476, 1.25754055229698, 1.19130334051696, 0.838501259585205, 4.27066238570378, 2.21206209237722, 2.05860029332656, 30.0423636363634, 20.5777849462367, 14.2210256410254, 11.3395126417931
2/8/2018, 27.29, 36.17, 24.41, 33.46, 0, 12.9973939215501, 1.48820062324252, 1.39196114705023, 1.35425732887255, 0.925201506300949, 5.00725882832814, 2.7711014395674, 2.23615738876074, 33.518727272727, 22.9255483870969, 15.1498803418801, 11.6670504305043
2/9/2018, 32.18, 41.06, 27.73, 29.06, 0, 16.5106042871408, 1.35738944255807, 1.26545532359045, 1.24940593751442, 0.861336086587938, 5.17630437365118, 3.25214202638416, 1.92416234726702, 34.1816363636361, 24.5799569892474, 15.8675238095236, 11.9256700833675
2/12/2018, 27.25, 29.7, 24.42, 25.61, 0, 18.8289048244864, 1.24914332408592, 1.11390574282353, 1.15288887078774, 0.827495963485165, 4.97454456587121, 3.59662253428157, 1.37792203158964, 33.2239999999997, 25.6573548387098, 16.4213284493282, 12.1367401940686
2/13/2018, 26.94, 27.82, 24.47, 24.97, 0, 19.0167336775067, 1.20041132350048, 1.05195138197522, 1.16394155714904, 0.797614965227526, 4.70872654478012, 3.81904333638128, 0.889683208398837, 31.5932727272724, 26.6113333333334, 16.9380293040291, 12.3417731310646
2/14/2018, 23.48, 25.72, 18.99, 19.26, 0, 25.1690263723247, 0.946115771730239, 0.848698983016659, 0.986728729838978, 0.720619039184521, 3.9913052855802, 3.85349572622106, 0.137809559359133, 27.184727272727, 26.6662795698926, 17.1841196581194, 12.4638797321307
2/15/2018, 18.39, 20.66, 17.6, 19.13, 0, 24.8728528768649, 0.961722754344273, 0.826778264179504, 0.987858754445846, 0.697646864922113, 3.37336777155655, 3.75747013528816, -0.384102363731609, 22.4052727272725, 26.6021720430109, 17.4273724053722, 12.5743545168785
2/16/2018, 18.74, 20.99, 17.44, 19.46, 0, 24.1406367809715, 0.970682894876816, 0.863276645720139, 0.953888613414336, 0.701371588989072, 2.87711054237499, 3.58139821670553, -0.70428767433054, 18.1990909090906, 26.5202150537635, 17.6932161172159, 12.6907724477245
2/20/2018, 20.53, 21.61, 19.75, 20.6, 0, 22.1863083577582, 0.994459537713009, 0.928906301991446, 0.999126449446196, 0.734940582914561, 2.54645760734812, 3.37441009483405, -0.827952487485925, 18.2714545454543, 26.5168387096775, 17.9966471306469, 12.8181700150335
2/21/2018, 20.76, 21.04, 16.97, 20.02, 0, 22.704098629437, 0.85810118377402, 0.968981685887368, 1.00013873728539, 0.718265910844852, 2.21211177383877, 3.14195043063499, -0.929838656796217, 17.5874545454543, 26.3864516129033, 18.261907203907, 12.9343151564849
2/22/2018, 20.57, 20.61, 18.07, 18.72, 0, 23.7451523415204, 0.787787954128466, 0.96262776778806, 0.975319393908914, 0.723074496971064, 1.82124695529055, 2.8778097355661, -1.05656278027555, 16.5476363636361, 26.0607096774195, 18.4642246642244, 13.0292190788575
2/23/2018, 17.96, 18.8, 16.47, 16.49, 0, 26.3149659940327, 0.669525298075909, 0.886385606514218, 0.887358575577088, 0.662015394841045, 1.31636714639619, 2.56552121773212, -1.24915407133593, 16.3749090909088, 25.3789462365592, 18.5559438339436, 13.0902350690174
2/26/2018, 16.53, 16.94, 15.8, 15.8, 0, 26.4517151759189, 0.698774600239355, 0.807101074519663, 0.860946583800631, 0.633289576194743, 0.850761972517166, 2.22256936868913, -1.37180739617196, 16.0094545454543, 24.5706021505377, 18.619128205128, 13.1502304223042
2/27/2018, 15.83, 18.98, 15.29, 18.59, 0, 22.3502014411266, 0.848611104117192, 0.914703080041219, 0.977706521639767, 0.688715828916441, 0.698840403551927, 1.91782357566169, -1.21898317210976, 16.6410909090907, 24.0967311827958, 18.8088424908423, 13.251823698237
2/28/2018, 18.08, 20.44, 15.65, 19.85, 0, 21.0914726725952, 0.896363233590744, 0.942269299521725, 1.01672361715086, 0.725019751815232, 0.672362360589968, 1.66873133264735, -0.996368972057377, 17.9629090909088, 23.8283440860216, 19.0422344322342, 13.3701057810578
3/1/2018, 19.96, 25.3, 19.57, 22.47, 0, 18.9756317722948, 0.970683391142435, 1.1198628014148, 1.14182165072898, 0.777933532391307, 0.852958055014753, 1.50557667712083, -0.652618622106074, 19.3270909090907, 23.8562150537635, 19.3825421245419, 13.5272174388411
3/2/2018, 22.47, 26.22, 19.36, 19.59, 0, 22.4279389294177, 0.856900806518235, 1.0077624316956, 1.00869104687304, 0.71220465149889, 0.754986498737711, 1.3554586414442, -0.600472142706493, 19.4952727272725, 23.4712043010754, 19.5860830280828, 13.6339231925653
3/5/2018, 21.55, 21.57, 17.94, 18.73, 0, 23.2538792015978, 0.856316486879997, 0.934662012076363, 0.926869005928699, 0.51793919451867, 0.601020333577775, 1.20457097987092, -0.603550646293143, 19.4072727272725, 22.8661935483872, 19.7694285714283, 13.7302148421484
3/6/2018, 18.25, 19.64, 17.68, 18.36, 0, 23.0701470356008, 0.658501960552659, 0.943282089044001, 0.930123947463322, 0.535733014904976, 0.444026667613976, 1.05246211741953, -0.608435449805554, 19.4592727272725, 22.1501075268818, 19.9329890109888, 13.8198592319257
3/7/2018, 20.11, 20.49, 17.52, 17.76, 0, 23.4932153488147, 0.579568401006563, 0.926026790680194, 0.922879225744584, 0.60332724394106, 0.268102551344743, 0.895590204204573, -0.62748765285983, 19.3101818181816, 21.3152688172044, 20.0666031746029, 13.9012693726937
3/8/2018, 17.56, 17.68, 14.91, 16.54, 0, 24.8263318842323, 0.592407467700352, 0.851031948773867, 0.867937225990296, 0.614147136895996, 0.0298930294660593, 0.72245076925687, -0.692557739790811, 18.6029090909088, 20.3073333333334, 20.1436605616603, 13.9599658329917
3/9/2018, 16.41, 16.75, 13.31, 14.64, 0, 27.8207754711026, 0.504538166039685, 0.73547023391673, 0.804609801143923, 0.570496071869119, -0.30864597519064, 0.516231420367368, -0.824877395558008, 16.9121818181816, 19.0329462365592, 20.100493284493, 13.989983599836
3/12/2018, 15.28, 16.35, 15.18, 15.78, 0, 25.0621891794737, 0.351979835245291, 0.776544254330483, 0.836950221078261, 0.633343469652476, -0.479425583110388, 0.317100019671817, -0.796525602782205, 15.5781818181816, 17.8501290322582, 20.119167277167, 14.0381156211562
3/13/2018, 15.7, 16.98, 15.03, 16.35, 0, 23.5753686843725, -1.27786027124305, 0.824271067293377, 0.833982957064875, 0.650418850169526, -0.562293645348245, 0.141221286667805, -0.703514932016049, 15.0001818181816, 16.8933118279571, 20.1517777777775, 14.0918146781468
3/14/2018, 16.59, 17.59, 14.94, 17.23, 0, 22.021730359258, -0.839928039347748, 0.802208593635824, 0.888674288533483, 0.68174747553901, -0.550611430345448, 0.00285474326515413, -0.553466173610602, 15.1003636363634, 16.0952903225807, 20.2187789987788, 14.1671296979636
3/15/2018, 16.99, 17.41, 15.96, 16.59, 0, 22.1647193119659, -0.768988280279666, 0.863573950193633, 0.863199357349343, 0.640034312184027, -0.586238054712542, -0.114963816330385, -0.471274238382157, 15.6463636363634, 15.1169892473119, 20.2466544566542, 14.231028836955
3/16/2018, 16.6, 16.72, 15.23, 15.8, 0, 22.5808265010278, -1.43416728503752, 0.87596828435408, 0.834367554412185, 0.617520739721448, -0.670489819618812, -0.22606901698807, -0.444420802630741, 15.6641818181816, 14.0141075268818, 20.2175628815626, 14.2808929889299
3/19/2018, 16.63, 21.87, 16.56, 19.02, 0, 19.4157836898227, -0.624188286867587, 1.01322884000641, 0.894621945492234, 0.723905873217194, -0.471992030646586, -0.275253619719774, -0.196738410926812, 16.8290909090907, 13.5607526881721, 20.3301221001219, 14.3784359710264
3/20/2018, 18.38, 19.31, 18.09, 18.2, 0, 19.6111975544728, -0.479032449236015, 0.980282566336238, 0.857846677811045, 0.711006392492061, -0.37650809876639, -0.295504515529097, -0.0810035832372932, 17.6209090909089, 14.3263225806453, 20.4106788766786, 14.4645463987973
3/21/2018, 17.76, 18.37, 16.26, 17.86, 0, 19.5760137579415, -0.46586635665669, 0.942010522536728, 0.840079855339819, 0.688571900333563, -0.324530566965478, -0.301309725816373, -0.0232208411491052, 18.1839999999998, 14.6827741935485, 20.467841269841, 14.5448957222905
3/22/2018, 18.13, 23.81, 18.12, 23.34, 0, 15.5054081161523, 0.614043577004808, 1.10205177457045, 1.03002378604611, 0.79259522071621, 0.157041921675866, -0.209639396317925, 0.366681317993791, 20.3907272727271, 15.6627311827958, 20.7746251526249, 14.7036987836545
3/23/2018, 24.02, 26.01, 21.63, 24.87, 0, 14.7045200707456, 0.751742601484899, 1.16865807194603, 1.17226960440356, 0.822686870671212, 0.654603935036739, -0.0367907300469924, 0.691394665083732, 22.3750909090907, 17.2471397849463, 21.1564371184369, 14.8886622932896
3/26/2018, 23.41, 24.54, 20.71, 21.03, 0, 17.5090985949345, 0.398483331336154, 1.04355316386891, 1.00953910985219, 0.762477590336281, 0.7306470630541, 0.116696828573226, 0.613950234480874, 22.7029090909089, 18.1064086021506, 21.3651135531133, 15.0221519748531
3/27/2018, 20.33, 24.06, 19.84, 22.5, 0, 16.4846900568399, 0.418486555738693, 1.07287301197606, 1.07842912806931, 0.769367856584685, 0.899163507363379, 0.273190164331257, 0.625973343032123, 23.3661818181816, 18.9740000000001, 21.6330647130645, 15.1738190515238
3/28/2018, 22.52, 24.94, 21.71, 22.87, 0, 16.1132597273701, 0.50185679308138, 0.982478546849926, 1.08844720157656, 0.746637110493712, 1.05046085253602, 0.42864430197221, 0.621816550563813, 23.997818181818, 19.8659354838711, 21.9434188034186, 15.324713133798
3/29/2018, 22.87, 23.05, 19.6, 19.97, 0, 18.3943283658841, 0.379251971769925, 0.87074100763945, 1.01493632792825, 0.730150026070353, 0.925688563397376, 0.528053154257243, 0.397635409140133, 23.1919999999998, 20.0227956989248, 22.0894285714284, 15.4256788301216
4/2/2018, 21.07, 25.72, 20.44, 23.62, 0, 15.9914479506084, 0.909306890963562, 0.976589455100629, 1.18957951982544, 0.794626991241067, 1.10855143015886, 0.644152809437566, 0.464398620721292, 23.3047272727271, 20.6295268817205, 22.3816385836384, 15.5817545442121
4/3/2018, 23.03, 23.38, 20.92, 21.1, 0, 17.6460711167631, 0.779326146023567, 0.954380757938123, 1.09350226225825, 0.737395603663993, 1.03816135220664, 0.722954517991382, 0.315206834215261, 22.7643636363634, 20.9095483870969, 22.5374310134308, 15.7012439524395
4/4/2018, 21.68, 24.51, 19.86, 20.06, 0, 18.7918990795372, 0.399518682034845, 0.93373237655121, 1.02384250984392, 0.736703563935833, 0.888218569170501, 0.756007328227206, 0.132211240943296, 21.5872727272725, 21.1230322580646, 22.6196630036628, 15.8076569632363
