Date,IWM_Open,IWM_High,IWM_Low,IWM_Close,IWM_Volume,IWM_ATRPercentOfClose20,IWM_SQN25,IWM_SQN50,IWM_SQN100,IWM_SQN200,IWM_MACD,IWM_MACD_Avg,IWM_MACD_Diff,IWM_LinReg10,IWM_LinReg30,IWM_LinReg90,IWM_LinReg270
11/14/2017, 146.06, 146.49, 145.59, 146.21, 19682236, 0.951122534080259, -1.03586426805886, 1.34446578819943, 0.596943208418766, 0.566306575246554, -0.208801946538244, 0.254259838609746, -0.463061785147991, 146.112909090902, 147.084215053765, 149.386114774115, 146.161577540107
11/15/2017, 145.35, 146.21, 144.5, 145.63, 23925205, 0.965875468121136, -1.16440661644277, 1.1723822859164, 0.516818125713533, 0.542970424901388, -0.337374174928527, 0.135933035902091, -0.473307210830619, 145.640545454539, 146.763677419357, 149.401682539683, 146.206605111899
11/16/2017, 146.21, 148.4, 146.19, 147.77, 25888988, 0.998020046026643, -0.429843049428341, 1.53873407990975, 0.863167287660257, 0.653750290919267, -0.263550431645399, 0.0560363423925934, -0.319586774037992, 146.139454545448, 146.769225806454, 149.530881562882, 146.289102735022
11/17/2017, 147.25, 149.03, 147.17, 148.45, 25816709, 1.00642338222492, -0.200810579484157, 1.62891247761607, 0.71880320441917, 0.587434789615276, -0.148462878570029, 0.0151364982000688, -0.163599376770098, 146.904545454538, 146.863118279572, 149.687782661783, 146.382305413197
11/20/2017, 148.76, 149.58, 148.33, 149.53, 22793043, 0.990994272298032, 0.0803387055602371, 1.57277582240455, 0.921501878860832, 0.68828871933008, 0.0295511630538954, 0.0180194311708341, 0.0115317318830613, 148.085454545448, 147.063032258067, 149.892126984127, 146.493094047619
11/21/2017, 150.2, 151.29, 150.06, 151.09, 29392343, 0.98996760116413, 0.504286897497347, 1.65070675822935, 1.09437708991765, 0.786357770096007, 0.293128532838409, 0.0730412515043491, 0.22008728133406, 149.408363636357, 147.488903225809, 150.166280830281, 146.629594886922
11/22/2017, 151.28, 151.77, 150.86, 150.89, 14136608, 0.971870200920499, 0.310833500141101, 1.54171805508824, 0.952841453627936, 0.789474957233624, 0.480340107081702, 0.15450102261982, 0.325839084461882, 150.479090909084, 147.87412903226, 150.416854700855, 146.760353202604
11/24/2017, 151.21, 151.37, 150.77, 150.95, 6816264, 0.942783834952297, 0.374276342757447, 1.57640226365999, 1.01607614923518, 0.70292266204315, 0.626328205339746, 0.248866459163805, 0.377461746175941, 151.265272727266, 148.252279569895, 150.694644688645, 146.890032460005
11/27/2017, 151.3, 151.62, 150.44, 150.49, 18416900, 0.937587606430639, 0.125919152503692, 1.39411981066268, 1.28300249822732, 0.631476787724003, 0.696873544939763, 0.338467876318997, 0.358405668620766, 151.637636363629, 148.545612903228, 150.948798534799, 147.009589749483
11/28/2017, 151.02, 152.97, 150.66, 152.86, 35898267, 0.958018323610882, 0.814335947706703, 1.53332431382795, 1.35489585386214, 0.713648750262241, 0.933262360353552, 0.457426773125908, 0.475835587227645, 152.622909090902, 149.123763440862, 151.286764346764, 147.168331877729
11/29/2017, 153.34, 154.21, 152.95, 153.37, 38234167, 0.951102216207873, 0.850497283535645, 1.61107352931677, 1.47915245748904, 0.713716363992413, 1.14851556490447, 0.595644531481621, 0.552871033422851, 153.363454545448, 149.71460215054, 151.643914529914, 147.333357425184
11/30/2017, 154.1, 154.55, 153.28, 153.65, 32230663, 0.943228243116248, 1.06802771101573, 1.57987454536085, 1.46235851481294, 0.68651513300515, 1.32640892385575, 0.741797409956447, 0.584611513899305, 153.694181818175, 150.358881720432, 152.034412698413, 147.500586281535
12/1/2017, 153.67, 153.71, 148.75, 153.02, 62734781, 1.06182635326801, 0.867778425037213, 1.4978150557493, 1.28036086547449, 0.677355991870492, 1.40041188116678, 0.873520304198512, 0.526891576968263, 153.797818181811, 150.88124731183, 152.372561660562, 147.65438582211
12/4/2017, 154.9, 155.41, 152.3, 152.45, 36366775, 1.114507282048, 0.55043665948847, 1.30550582593948, 1.20522116555852, 0.656041229816424, 1.39696221089858, 0.978208685538526, 0.418753525360053, 153.554181818175, 151.353225806454, 152.658415140415, 147.796036095521
12/5/2017, 152.95, 152.96, 150.92, 150.93, 29667221, 1.13702579600349, 0.57130052685954, 1.00766072351026, 1.00780845459661, 0.534397912347995, 1.2570861192537, 1.03398417228156, 0.223101946972139, 152.783272727266, 151.541741935486, 152.861975579975, 147.909632660484
12/6/2017, 150.82, 151.19, 149.95, 150.22, 21273789, 1.12655264426352, 0.213281272789856, 0.877115114302803, 0.896027058578391, 0.532429730863168, 1.07653264438375, 1.042493866702, 0.0340387776817488, 152.00272727272, 151.64748387097, 153.017929181929, 148.009408582763
12/7/2017, 150.32, 151.89, 150.02, 151.27, 29675223, 1.12460634170822, 0.634990768580024, 0.6488626125352, 1.04062671008617, 0.619559453045169, 1.00656587467788, 1.03530826829717, -0.0287423936192981, 151.592363636357, 151.831677419357, 153.219399267399, 148.125267110062
12/8/2017, 151.89, 152.28, 151.28, 151.41, 20832438, 1.10074130668181, 0.573230683408385, 0.607527763219135, 0.911016505801709, 0.630688932566399, 0.951445859954674, 1.01853578662867, -0.0670899266739993, 151.221636363629, 152.036107526884, 153.385592185592, 148.241642023898
12/11/2017, 151.68, 152.13, 151.02, 151.35, 26654053, 1.08278876235519, 0.581976024542674, 0.540186007258745, 0.893868796819534, 0.564591378933158, 0.892631650585173, 0.993354959419974, -0.100723308834801, 150.713090909084, 152.284494623658, 153.525416361416, 148.355182658838
12/12/2017, 151.7, 151.93, 150.82, 150.88, 25854822, 1.06863782624162, 0.447414397267079, 0.169239164835674, 0.91758799462328, 0.655201558881129, 0.798886823864507, 0.95446133230888, -0.155574508444373, 150.469272727266, 152.357849462368, 153.651147741148, 148.459122384937
12/13/2017, 150.81, 152.71, 150.81, 151.78, 30082614, 1.07177672593338, 1.07312773969628, 0.263087796459995, 0.985350151016667, 0.578772978475074, 0.788130770748722, 0.921195219996849, -0.133064449248126, 150.746363636357, 152.598172043013, 153.813514041514, 148.576330912863
12/14/2017, 151.85, 152.2, 149.64, 150.1, 32882639, 1.11486047894111, 0.61497160368534, 0.0611965017059587, 0.667019222572522, 0.581823283563334, 0.636705022344614, 0.864297180466402, -0.227592158121788, 150.585818181811, 152.543075268819, 153.884358974359, 148.664005006687
12/15/2017, 151.05, 153.25, 150.58, 152.24, 42851606, 1.14768477400556, 1.08672824927693, 0.324956886324086, 0.955493285497956, 0.679599648606434, 0.681522968497035, 0.827742338072528, -0.146219369575494, 151.232181818175, 152.777032258067, 154.014459096459, 148.785441281502
12/18/2017, 153.67, 154.72, 153.46, 154.3, 22714348, 1.15610728123705, 1.42196394796299, 0.642519878716052, 1.24067581820993, 0.815391425530962, 0.873200584787412, 0.836833987415505, 0.0363665973719068, 152.51872727272, 153.242924731185, 154.168752136752, 148.938708426095
12/19/2017, 154.75, 154.77, 152.82, 153.08, 24313555, 1.17074722903144, 1.15898568258604, 0.552052168731869, 1.15413432066145, 0.805208742625087, 0.916102414248144, 0.852687672782033, 0.0634147414661108, 152.978909090902, 153.528645161292, 154.260952380952, 149.069780194045
12/20/2017, 153.75, 153.94, 152.84, 153.38, 19042817, 1.14589311858864, 1.29210336446616, 0.53237831610519, 1.23228476792535, 0.865574630946356, 0.963206669076328, 0.874791472040892, 0.0884151970354361, 153.283454545447, 153.706021505378, 154.400097680098, 149.203726231956
12/21/2017, 153.24, 154.02, 153.08, 153.47, 16772605, 1.11858494951893, 1.43034466306695, 0.561569353270558, 1.21278165397869, 0.897707463377053, 0.996314485034873, 0.899096074639688, 0.0972184103951844, 153.65672727272, 153.866989247314, 154.506971916972, 149.337099502979
12/22/2017, 153.38, 153.39, 152.8, 153.19, 13599369, 1.08646628756796, 1.04570231764894, 0.537139160018957, 1.3684046479133, 0.855142397032352, 0.988563463520507, 0.916989552415852, 0.0715739111046546, 153.841272727266, 153.917311827959, 154.590722832723, 149.463953898394
12/26/2017, 153, 153.43, 152.9, 153.28, 11949550, 1.04882556147514, 0.934898091915727, 0.590364082894211, 1.4584801848666, 0.843148096285672, 0.978404532550314, 0.929272548442744, 0.0491319841075699, 153.947818181811, 153.92972043011, 154.611091575091, 149.5903381267
12/27/2017, 153.21, 153.95, 152.81, 153.13, 15949851, 1.03458357578374, 0.708223834477598, 0.587941170670196, 1.371634370199, 0.87024047085147, 0.947329534980526, 0.932883945750301, 0.0144455892302249, 153.803272727266, 153.882473118281, 154.611238095238, 149.712427630522
12/28/2017, 153.24, 153.75, 153.01, 153.73, 10167342, 1.00308654011433, 0.538124532998495, 0.737467438390125, 1.40483983520133, 0.798774815963416, 0.960050496599848, 0.93831725592021, 0.021733240679638, 153.923272727266, 153.842623655916, 154.622271062271, 149.842226932271
12/29/2017, 154.15, 154.15, 152.39, 152.46, 21006483, 1.01859024741694, 0.318728708484726, 0.444838706982626, 1.31685604201587, 0.729692010290699, 0.857765774260571, 0.922206959588282, -0.0644411853277115, 153.162181818175, 153.554451612905, 154.596388278388, 149.949974388162
1/2/2018, 153.2, 153.97, 152.46, 153.9, 20489647, 1.00766442927308, 0.563968607305078, 0.670948318686582, 1.59275572666889, 0.764951715982062, 0.88272485762144, 0.914310539194914, -0.0315856815734739, 153.197818181811, 153.547591397851, 154.616715506715, 150.078822071648
1/3/2018, 153.87, 154.46, 153.52, 154.06, 21836626, 0.98679461172187, 0.683489324160305, 0.596872510805465, 1.96762890035302, 0.808683777320635, 0.90498368523896, 0.912445168403723, -0.00746148316476303, 153.610181818175, 153.566817204303, 154.640307692307, 150.208278298217
1/4/2018, 154.97, 155.15, 154.02, 154.47, 14207053, 0.971543335196334, 0.344357633091809, 0.825013078882697, 1.9859722079688, 1.05670667247028, 0.94481628596219, 0.918919391915417, 0.0258968940467734, 153.933272727266, 153.673870967744, 154.677616605616, 150.34224548402
1/5/2018, 154.88, 154.98, 153.94, 154.79, 19883854, 0.954652006191542, 0.305589955645026, 0.824782547361366, 1.82414661773577, 1.06987921678859, 0.990784092386832, 0.9332923320097, 0.0574917603771321, 154.351090909084, 153.89365591398, 154.728915750916, 150.479240196078
1/8/2018, 154.73, 155.27, 153.5, 155.03, 18457323, 0.962601140659675, 0.297047133833585, 0.970167540416995, 2.00543939733318, 1.04059576376655, 1.03465306787749, 0.953564479183257, 0.0810885886942283, 154.792909090902, 154.106688172045, 154.778676434676, 150.617966014105
1/9/2018, 155.24, 155.5, 154.73, 154.82, 16571253, 0.940579073082586, 0.386702882807407, 0.894285719335859, 1.97701213338154, 1.04653447868756, 1.04048029291576, 0.970947641929758, 0.069532650986002, 155.021090909084, 154.2703655914, 154.825963369963, 150.75142882997
1/10/2018, 154.47, 155.17, 153.92, 154.84, 18516753, 0.933798950464439, 0.51365952605233, 0.752841214680757, 2.40305524599543, 1.03415772369585, 1.03478389893814, 0.983714893331435, 0.0510690056067094, 155.185272727266, 154.380946236561, 154.892295482295, 150.88326449373
1/11/2018, 155.07, 157.66, 154.98, 157.5, 26522383, 0.961650527082019, 1.29806834460279, 1.32204258342392, 2.60757322336741, 1.08926947292358, 1.23072223529257, 1.03311636172366, 0.197605873568912, 156.153272727266, 154.958967741937, 155.081387057387, 151.054037422037
1/12/2018, 157.68, 158.86, 157.47, 158.16, 24089801, 0.953698533855888, 1.5932697518794, 1.26768337458768, 2.68780716508732, 1.09571018822811, 1.42285942491165, 1.11106497436126, 0.311794450550389, 157.230909090902, 155.624795698927, 155.256888888889, 151.232483642794
1/16/2018, 158.86, 159.41, 155.8, 156.14, 27704736, 1.03333618617212, 0.914453774367919, 1.10256957480035, 2.25892167657409, 0.944878159275015, 1.39603973672246, 1.1680599268335, 0.227979809888957, 157.115090909084, 156.022086021507, 155.336625152625, 151.377632710362
1/17/2018, 156.8, 157.94, 156.28, 157.62, 18571607, 1.02955117690312, 1.12788993251371, 1.22080619657704, 2.42266802465667, 0.996653984313488, 1.47718055381955, 1.22988405223071, 0.247296501588841, 157.597818181811, 156.549096774195, 155.461057387057, 151.543183177082
1/18/2018, 157.22, 157.5, 156.39, 156.54, 17903632, 1.02410862193877, 0.926719305049406, 1.08011782265456, 2.24160064884124, 1.02615474148786, 1.43776460648743, 1.27146016308206, 0.166304443405379, 157.536545454538, 156.871397849464, 155.527164835165, 151.690072589008
1/19/2018, 156.73, 158.69, 156.55, 158.6, 31040932, 1.02804707121299, 1.3140211561478, 1.28651694100217, 2.36642418737701, 1.11893882663391, 1.55482886876013, 1.32813390421767, 0.226694964542456, 158.133636363629, 157.327354838712, 155.703074481074, 151.865923098914
1/22/2018, 158.4, 159.45, 158.31, 159.45, 12702360, 1.00718627920766, 1.30025379300824, 1.68323833253559, 2.38198874578731, 1.24360695525063, 1.69663330366029, 1.40183378410619, 0.294799519554098, 158.863090909084, 157.794344086023, 155.922122100122, 152.052083132359
1/23/2018, 159.24, 160.3, 158.67, 159.96, 16904622, 1.00472655419279, 1.78057340673813, 1.71990805272816, 2.42881655685294, 1.20452582712654, 1.82908255261441, 1.48728353780784, 0.341799014806572, 159.562545454538, 158.336494623658, 156.159675213675, 152.24329390893
1/24/2018, 160.36, 160.63, 158.4, 158.97, 20340878, 1.03057342031984, 1.25203720302757, 1.65391867282398, 2.22004377432063, 1.16114854491877, 1.83303472712137, 1.55643377567054, 0.276600951450828, 159.609090909084, 158.706301075271, 156.337877899878, 152.417123371905
1/25/2018, 159.64, 159.91, 158.21, 159.03, 20290883, 1.03212440292292, 0.933152608597904, 1.67814805265695, 2.08954339873953, 1.14830194491974, 1.82002820028634, 1.6091526605937, 0.21087553969264, 159.453999999993, 159.030946236561, 156.519035409035, 152.589445153415
1/26/2018, 159.53, 159.69, 158.77, 159.6, 16120307, 1.00583838726185, 1.33393228620181, 1.74463820569642, 2.06021798728762, 1.11992374976063, 1.83456692484259, 1.65423551344348, 0.180331411399109, 159.799272727266, 159.347032258066, 156.734488400488, 152.767824865758
1/29/2018, 159.06, 159.86, 158.62, 158.7, 18293263, 1.00003286878791, 1.06702724589917, 1.67401764695902, 2.14276913536372, 1.18593684940034, 1.75325604607789, 1.67403961997036, 0.0792164261075294, 159.851090909084, 159.552666666669, 156.898717948718, 152.930503758371
1/30/2018, 157.66, 158.22, 156.73, 157.18, 24533792, 1.02188545274723, 0.71581265040618, 1.53236983854761, 1.92644129780942, 1.18759079176694, 1.54831725449782, 1.64889514687586, -0.100577892378038, 158.944363636357, 159.408795698927, 156.995504273504, 153.093103184365
1/31/2018, 157.74, 158.42, 155.92, 156.36, 26181042, 1.05582602769039, 0.608844264273256, 1.17061453410106, 1.87713446174302, 1.07130179401555, 1.30469492771005, 1.58005510304269, -0.275360175332648, 157.993636363629, 159.257870967744, 157.04334065934, 153.258586305863
2/1/2018, 155.73, 157.21, 155.53, 156.85, 21412980, 1.05345559327501, 0.680960576341627, 1.14273999964161, 1.91325557473199, 1.09184463236477, 1.13804273518159, 1.49165262947047, -0.353609894288886, 157.064909090902, 159.279870967744, 157.116869352869, 153.417987153205
2/2/2018, 156.13, 156.15, 153.51, 153.83, 33314082, 1.12899164216945, 0.134182549326208, 0.563363124355279, 1.38928332921255, 0.911165539203936, 0.753593949181465, 1.34404089341267, -0.590446944231206, 155.487999999993, 158.820903225808, 157.053638583638, 153.527497061637
2/5/2018, 152.67, 153.79, 147.86, 147.92, 52622248, 1.31719270618699, -0.674793483301764, -0.295877710840818, 0.615260733842647, 0.518411408510946, -0.0276533213221057, 1.06970205046572, -1.09735537178782, 152.299636363629, 157.627225806454, 156.72768009768, 153.541855951893
2/6/2018, 145.53, 150.37, 144.24, 149.69, 69232423, 1.44129325836209, -0.299816133202656, -0.0884403310691955, 0.725244970555429, 0.608766323707377, -0.498229919906748, 0.756115656391223, -1.25434557629797, 150.453636363629, 156.699354838712, 156.539555555555, 153.590771627716
2/7/2018, 149.61, 150.79, 148.61, 149.84, 37100959, 1.44060216532308, -0.45852345339464, -0.0792297030873562, 0.750193598702847, 0.53701878642544, -0.849271643357326, 0.435038196441513, -1.28430983979884, 149.021636363629, 155.796236559142, 156.365006105006, 153.642559792265
2/8/2018, 149.99, 150, 145.44, 145.44, 44704507, 1.56674117869506, -0.904078053492676, -0.439275079306724, 0.296207015840228, 0.270219840747145, -1.4656231743416, 0.0549059222848899, -1.52052909662649, 146.579636363629, 154.362451612905, 156.004429792429, 153.62063796638
2/9/2018, 146.76, 147.94, 142.5, 146.77, 53315264, 1.66024047951174, -0.787921560811882, -0.540491109927111, 0.323567308881274, 0.295135887557643, -1.82572054848205, -0.321219371868499, -1.50450117661355, 145.452363636357, 153.138000000002, 155.744442002442, 153.624736914036
2/12/2018, 146.92, 148.92, 145.48, 148.16, 36213869, 1.67852200606805, -0.659756684156739, -0.449609262906695, 0.435130928052617, 0.355978804240462, -1.97615899775471, -0.652207297045741, -1.32395170070897, 145.325090909084, 152.170946236561, 155.554913308913, 153.634748940823
2/13/2018, 147.38, 148.79, 146.9, 148.48, 25021222, 1.65480421200222, -0.649771802155823, -0.444835609031437, 0.422712511317823, 0.458117010190195, -2.04597648367766, -0.930961134372125, -1.11501534930554, 145.579272727266, 151.195763440862, 155.370295482295, 153.651607216072
2/14/2018, 147.63, 151.52, 147.18, 151.15, 36286949, 1.68786015830754, -0.329219875236157, -0.130429795436684, 0.637001138780137, 0.530201792601329, -1.86436936884607, -1.11764278126691, -0.746726587579156, 147.066363636357, 150.681032258067, 155.312503052503, 153.698536285363
2/15/2018, 152.22, 152.87, 150.56, 152.8, 23773557, 1.66174122893832, -0.163606737434464, 0.0683337975726516, 0.710730261141844, 0.62924631532333, -1.56921428607089, -1.20795708222771, -0.361257203843179, 149.505636363629, 150.404064516131, 155.321516483516, 153.773458794588
2/16/2018, 152.61, 154.29, 152.54, 153.34, 27973884, 1.63015753745068, -0.379844471321118, 0.25264595719582, 0.735382813456408, 0.69139914234278, -1.27700771938299, -1.22176720965877, -0.0552405097242274, 151.748363636356, 150.231075268819, 155.338341880341, 153.850683340167
2/20/2018, 152.55, 153.77, 151.67, 152.08, 24046205, 1.63052300731886, -0.569907926473492, 0.203955173102279, 0.62745339959097, 0.646378059473402, -1.13403097660034, -1.20421996304708, 0.0701889864467384, 152.400545454538, 149.92683870968, 155.306781440781, 153.92293398934
2/21/2018, 152.42, 154.81, 152.01, 152.24, 26735476, 1.63932896745534, -0.362746322972223, 0.124041395585385, 0.423286172137674, 0.613322727532726, -0.996325198333636, -1.16264101010439, 0.166315811770756, 153.235090909084, 149.676387096776, 155.278144078144, 154.005699056991
2/22/2018, 152.81, 154.03, 151.91, 152, 16340031, 1.62955835463901, -0.543055159312378, 0.0899920214409465, 0.373139269811362, 0.630107805584601, -0.896227221647933, -1.1093582524131, 0.213131030765167, 153.877636363629, 149.39948387097, 155.234747252747, 154.079621702884
2/23/2018, 152.98, 154.02, 152.15, 153.98, 18065157, 1.59376689446599, -0.22352880302144, 0.268511759760165, 0.494445907776805, 0.710549525912163, -0.649640747359712, -1.01741475140242, 0.367774004042711, 154.206363636356, 149.393333333335, 155.27017094017, 154.177975946426
2/26/2018, 154.53, 155.26, 153.47, 154.99, 15267664, 1.56195764300523, -0.331707328332999, 0.397156521968591, 0.430221114612616, 0.712586915401922, -0.368473102292199, -0.887626421580378, 0.519153319288179, 154.684181818174, 149.698215053765, 155.343477411477, 154.275677463441
2/27/2018, 155.18, 155.88, 152.75, 152.76, 18125486, 1.60796952300937, -0.633645251561966, 0.12299629709916, 0.230320864266509, 0.661819476334164, -0.321877675503771, -0.774476672365057, 0.452598996861286, 154.221272727265, 149.780344086023, 155.305538461538, 154.345790351237
2/28/2018, 153.14, 153.6, 150.31, 150.35, 29951777, 1.66146826151091, -0.911074832749184, 0.0604189789637013, 0.0820743265179684, 0.591253963942517, -0.473953877586865, -0.714372113409419, 0.240418235822553, 152.738909090902, 149.456860215056, 155.175137973137, 154.378367090338
3/1/2018, 150.05, 151.57, 148.38, 149.95, 38943221, 1.68897409444653, -0.858721909245034, -0.162410976940435, 0.0200873484302379, 0.527758173852747, -0.619609547280646, -0.695419600183664, 0.0758100529030179, 151.550363636356, 149.218645161292, 155.021533577533, 154.401285772858
3/2/2018, 148.71, 152.75, 148.4, 152.35, 31842321, 1.72201235437574, -0.598132076152168, -0.128837428866807, 0.216435191330689, 0.618705836923802, -0.535213168296764, -0.663378313806284, 0.12816514550952, 151.586363636356, 149.262430107529, 154.987687423687, 154.47358097581
3/5/2018, 151.82, 154.26, 151.47, 153.71, 19603692, 1.71219278563325, -0.514705015683569, 0.0923446938605549, 0.362720866711145, 0.861013732404151, -0.354501325294592, -0.601602916103946, 0.247101590809354, 152.22472727272, 149.643139784948, 154.986664224664, 154.557013803472
3/6/2018, 154.43, 155.39, 152.8, 155.37, 17303960, 1.69255387414367, -0.270945937812554, 0.206463321433202, 0.449017592263619, 0.902732726925157, -0.0764564189505279, -0.496573616673262, 0.420117197722734, 153.164363636356, 150.322688172045, 155.061538461538, 154.658993303267
3/7/2018, 154.46, 156.93, 154.22, 156.74, 22684579, 1.68032085399016, -0.00543504550728019, 0.311654171413574, 0.553512890659078, 0.92611015985652, 0.251544079398258, -0.346950077458958, 0.598494156857216, 154.429818181811, 151.236387096776, 155.175755799755, 154.77772830395
3/8/2018, 156.9, 157.47, 155.5, 156.42, 23391297, 1.66254197750733, 0.0404944529133935, 0.308819776413411, 0.538787475976501, 0.872068930207948, 0.480130862100026, -0.181533889547161, 0.661664751647187, 155.291272727265, 152.064258064518, 155.2768009768, 154.904040180402
3/9/2018, 157.31, 159, 156.87, 158.92, 24927153, 1.63574172738241, 0.221001771270072, 0.498130506349047, 0.72651401305666, 0.943195177012497, 0.853181693423608, 0.0254092270469924, 0.827772466376615, 157.171272727265, 153.229784946239, 155.504402930402, 155.073287139538
3/12/2018, 159.25, 159.65, 158.49, 159.2, 15310119, 1.58765371576527, 0.540487421620077, 0.53298039310513, 0.755471960962048, 0.950023980418077, 1.15807129980621, 0.251941641598836, 0.906129658207374, 159.080545454538, 154.469548387099, 155.702444444444, 155.247605576056
3/13/2018, 160, 160.3, 158.14, 158.46, 17757217, 1.58347057915146, 1.28543560962098, 0.423679491166834, 0.735372279316666, 0.91611009455204, 1.32471619027913, 0.466496551334895, 0.858219638944238, 160.058545454538, 155.558000000002, 155.883421245421, 155.412715320487
3/14/2018, 159.22, 159.39, 157.41, 157.71, 18097545, 1.57422427603654, 0.986916233156776, 0.470278179751991, 0.630666671008706, 0.887610634527425, 1.3803528857747, 0.649267818222856, 0.731085067551842, 159.984545454538, 156.451505376346, 156.002874236874, 155.571308186416
3/15/2018, 158.1, 158.14, 156.37, 156.92, 14172090, 1.5594402564685, 0.869431229926615, 0.287580623051073, 0.591668536578751, 0.906617018326563, 1.34519242913132, 0.788452740404548, 0.556739688726768, 159.156181818174, 157.186688172045, 156.090656898656, 155.713887385541
3/16/2018, 156.98, 158.27, 156.75, 157.8, 36000320, 1.52136880096822, 1.84926496063169, 0.345163973972286, 0.602137015731345, 0.946987273444525, 1.37251466476249, 0.905265125276137, 0.467249539486354, 158.731636363629, 158.062580645164, 156.208669108669, 155.867311739784
3/19/2018, 157.17, 157.21, 154.45, 156.28, 25663049, 1.56653696540278, 1.38855887120982, 0.187127008180442, 0.577096898686841, 0.775006802210995, 1.25702622071555, 0.975617344364018, 0.281408876351527, 157.756727272719, 158.538150537637, 156.257284493284, 156.004883695504
3/20/2018, 156.67, 157.02, 155.77, 156.24, 11418519, 1.52859368347087, 1.18958649101846, 0.157746470133452, 0.551635332650313, 0.733890719654927, 1.14902785320623, 1.01029944613246, 0.138728407073773, 156.95981818181, 158.59883870968, 156.259101343101, 156.135955172885
3/21/2018, 156.32, 158.26, 156.2, 157.15, 22213473, 1.50929750716013, 1.26611783432994, 0.211287215706964, 0.667947791794496, 0.809901717894887, 1.1239120056909, 1.03302195804415, 0.0908900476467482, 156.70381818181, 158.839311827959, 156.298371184371, 156.272919229193
3/22/2018, 155.66, 156.62, 153.31, 153.35, 29774835, 1.59456666506491, 0.31556405067457, -0.073263898241549, 0.368135324764594, 0.648926397543638, 0.788292330222276, 0.984076032479775, -0.195783702257498, 155.048727272719, 158.559505376347, 156.152691086691, 156.351649036491
3/23/2018, 153.56, 154.13, 150, 150.05, 35744100, 1.68577446306776, -0.315467144295683, -0.323976340928097, 0.06670642587574, 0.502515805839508, 0.253111190408134, 0.837883064065447, -0.584771873657312, 152.921090909083, 157.545010752691, 155.855431013431, 156.390555145552
3/26/2018, 152.09, 153.38, 150.43, 153.33, 28442432, 1.67581644344976, 0.027610082214272, -0.265898148940848, 0.393260941904933, 0.546162855058115, 0.0925776912328899, 0.688821989498935, -0.596244298266045, 152.466363636356, 157.005612903228, 155.699885225885, 156.460960776275
3/27/2018, 153.66, 153.7, 149.71, 150.36, 32820649, 1.75615382089947, -0.159550083690493, -0.52650798232045, 0.123580687963438, 0.394969144817552, -0.271174511154953, 0.496822689368158, -0.767997200523111, 151.15781818181, 156.13972043011, 155.400703296703, 156.505006423398
3/28/2018, 150.74, 151.35, 149.39, 150.31, 26510850, 1.73409968787787, -0.182691647378279, -0.389540730415764, 0.186648057258789, 0.40260355598602, -0.557063849080947, 0.286045381678337, -0.843109230759284, 150.12381818181, 155.274623655916, 155.083406593406, 156.535569495695
3/29/2018, 151.08, 153.1, 150.75, 151.83, 24209149, 1.72278138629175, 0.0120950606019282, -0.381984972125659, 0.256704264922893, 0.431012240420114, -0.653449354873914, 0.0981464343678867, -0.7515957892418, 149.860545454538, 154.768580645164, 154.876678876678, 156.586837775045
4/2/2018, 151.52, 152.07, 147.18, 148.13, 35040722, 1.84258018623265, -0.574668876931659, -0.562959928285824, 0.0209864145307575, 0.316700341173706, -1.01667504340259, -0.124817861186208, -0.891857182216378, 148.772727272719, 153.898688172045, 154.520354090354, 156.575476834769
4/3/2018, 149.02, 150.6, 148.3, 150.25, 29857789, 1.80794897063102, -0.443332208006967, -0.549120035847695, 0.146570246196618, 0.425935820746557, -1.12055072480368, -0.323964433909702, -0.796586290893976, 148.640727272719, 153.363913978497, 154.280932844932, 156.587827524942
4/4/2018, 148.5, 152.58, 148.27, 152.16, 29619678, 1.83761906016985, -0.0277584706554938, -0.464100763823707, 0.382189771208296, 0.510471009914925, -1.03680032447912, -0.466531612023585, -0.570268712455532, 149.489454545447, 153.007419354841, 154.15914041514, 156.62054831215
4/5/2018, 153.04, 153.61, 152.32, 153.42, 17301630, 1.77865669655633, 0.350070038748572, -0.407050682531418, 0.447040625435014, 0.515164901494263, -0.858855705142474, -0.544996430647363, -0.313859274495112, 151.177999999992, 152.820946236562, 154.087196581196, 156.666499111658
4/6/2018, 152.37, 153.4, 149.15, 150.36, 25762675, 1.86610424891187, 0.0744345187969302, -0.545834962776276, 0.285625472113448, 0.454859194515448, -0.953755439791621, -0.626748232476214, -0.327007207315407, 151.252909090901, 152.22260215054, 153.880974358974, 156.670331009977
4/9/2018, 151.4, 152.6, 150.42, 150.54, 18997049, 1.8450781395182, -0.152038376085447, -0.537008919423155, 0.303847029535577, 0.475824890617301, -1.00287910152764, -0.7019744062865, -0.30090469524114, 150.893090909083, 151.789677419357, 153.67283028083, 156.678004373377
4/10/2018, 152.14, 153.95, 151.67, 153.38, 24728903, 1.83153057743458, 0.00142558553976652, -0.36657330906937, 0.470841102142355, 0.554965573003312, -0.803384772670967, -0.722256479563393, -0.0811282931075736, 152.143636363628, 151.806623655916, 153.641457875457, 156.721534782015
4/11/2018, 152.78, 154.31, 152.63, 153.71, 14884595, 1.79086690500664, -0.129576144164822, -0.28551764776796, 0.516009088937478, 0.530492955339999, -0.611605628721463, -0.700126309395007, 0.0885206806735438, 152.911454545447, 151.727161290325, 153.635462759462, 156.784027060271
